datetime,motion,light,co2,temperature,humidity
2023-11-03 09:57:32,4.0,57.0,598.0,22.3,45.0
2023-11-03 10:07:32,3.0,57.0,735.0,22.4,46.0
2023-11-03 10:17:32,6.0,63.0,674.0,22.3,46.0
2023-11-03 10:27:32,3.0,70.0,574.0,22.4,44.0
2023-11-03 10:37:32,7.0,60.0,633.0,22.4,45.0
2023-11-03 10:47:32,2.0,74.0,619.0,22.4,44.0
2023-11-03 10:57:32,3.0,84.0,648.0,22.4,44.0
2023-11-03 11:07:33,7.0,114.0,692.0,22.4,45.0
2023-11-03 11:17:32,1.0,154.0,679.0,22.4,45.0
2023-11-03 11:27:32,4.0,249.0,688.0,22.5,45.0
2023-11-03 11:37:32,0.0,165.0,670.0,22.4,45.0
2023-11-03 11:47:32,0.0,138.0,624.0,22.5,44.0
2023-11-03 11:57:32,3.0,141.0,598.0,22.5,44.0
2023-11-03 12:07:32,14.0,161.0,527.0,22.4,43.0
2023-11-03 12:17:32,4.0,178.0,601.0,22.6,43.0
2023-11-03 12:27:32,0.0,131.0,634.0,22.5,43.0
2023-11-03 12:37:32,3.0,131.0,616.0,22.6,43.0
2023-11-03 12:47:32,4.0,97.0,623.0,22.7,43.0
2023-11-03 12:57:32,3.0,87.0,625.0,22.6,43.0
2023-11-03 13:07:32,4.0,90.0,643.0,22.7,42.0
2023-11-03 13:17:32,1.0,87.0,623.0,22.7,42.0
2023-11-03 13:27:32,1.0,80.0,625.0,22.7,42.0
2023-11-03 13:37:32,5.0,60.0,623.0,22.7,42.0
2023-11-03 13:47:32,11.0,57.0,623.0,22.7,42.0
2023-11-03 13:57:32,1.0,50.0,590.0,22.6,41.0
2023-11-03 14:07:31,3.0,50.0,573.0,22.6,41.0
2023-11-03 14:17:31,6.0,50.0,586.0,22.6,41.0
2023-11-03 14:27:31,3.0,50.0,618.0,22.7,41.0
2023-11-03 14:37:31,0.0,50.0,584.0,22.6,41.0
2023-11-03 14:47:31,0.0,50.0,573.0,22.6,41.0
2023-11-03 14:57:31,3.0,50.0,597.0,22.7,41.0
2023-11-03 15:07:31,1.0,50.0,619.0,22.6,41.0
2023-11-03 15:17:31,1.0,50.0,612.0,22.6,41.0
2023-11-03 15:27:31,2.0,50.0,707.0,22.6,42.0
2023-11-03 15:37:31,3.0,50.0,655.0,22.6,42.0
2023-11-03 15:47:31,1.0,50.0,602.0,22.7,41.0
2023-11-03 15:57:31,1.0,50.0,620.0,22.6,41.0
2023-11-03 16:07:31,0.0,50.0,592.0,22.7,41.0
2023-11-03 16:17:31,3.0,50.0,658.0,22.6,42.0
2023-11-03 16:27:31,5.0,50.0,667.0,22.7,42.0
2023-11-03 16:37:31,1.0,50.0,713.0,22.7,42.0
2023-11-03 16:47:31,1.0,50.0,759.0,22.7,42.0
2023-11-03 16:57:31,0.0,50.0,768.0,22.7,43.0
2023-11-03 17:07:31,2.0,50.0,745.0,22.7,43.0
2023-11-03 17:17:31,5.0,50.0,739.0,22.7,43.0
2023-11-03 17:27:31,4.0,47.0,1063.0,22.7,44.0
