datetime,closed,motor_position,motor_range,trv_temperature,target_temperature,co2,temperature,humidity
2023-11-13 10:38:44,,550.0,550.0,26.1,16.0,,,
2023-11-13 10:39:09,,,,,,458.0,21.0,51.95
2023-11-13 10:49:12,,,,,,503.0,21.0,51.56
2023-11-13 10:58:42,,,,,,503.0,21.0,51.56
2023-11-13 10:58:46,,550.0,550.0,26.1,16.0,,,
2023-11-13 11:06:47,True,,,,,,,
2023-11-13 11:06:53,True,,,,,,,
2023-11-13 11:08:47,,550.0,550.0,26.1,16.0,,,
2023-11-13 11:08:52,,,,,,495.0,21.0,51.95
2023-11-13 11:18:48,,550.0,550.0,26.1,16.0,,,
2023-11-13 11:19:08,,,,,,468.0,21.0,51.95
2023-11-13 11:28:49,,550.0,550.0,26.1,16.0,,,
2023-11-13 11:29:24,,,,,,539.0,21.0,51.95
2023-11-13 11:36:46,True,,,,,,,
2023-11-13 11:36:52,True,,,,,,,
2023-11-13 11:38:50,,550.0,550.0,26.1,16.0,,,
2023-11-13 11:39:25,,,,,,510.0,21.1,51.95
2023-11-13 11:48:51,,550.0,550.0,26.1,16.0,,,
2023-11-13 11:49:11,,,,,,543.0,21.1,51.95
2023-11-13 11:58:52,,550.0,550.0,26.2,16.0,,,
2023-11-13 11:59:29,,,,,,515.0,21.1,51.95
2023-11-13 12:06:46,True,,,,,,,
2023-11-13 12:06:52,True,,,,,,,
2023-11-13 12:08:53,,550.0,550.0,26.2,16.0,,,
2023-11-13 12:09:31,,,,,,526.0,21.1,51.95
2023-11-13 12:18:53,,550.0,550.0,26.1,16.0,,,
2023-11-13 12:19:33,,,,,,520.0,21.1,51.56
2023-11-13 12:28:54,,550.0,550.0,26.2,16.0,,,
2023-11-13 12:29:35,,,,,,514.0,21.1,51.95
2023-11-13 12:36:46,True,,,,,,,
2023-11-13 12:36:52,True,,,,,,,
2023-11-13 12:38:55,,550.0,550.0,26.2,16.0,,,
2023-11-13 12:39:38,,,,,,578.0,21.1,51.95
2023-11-13 12:48:56,,550.0,550.0,26.2,16.0,,,
2023-11-13 12:49:40,,,,,,520.0,21.1,51.95
2023-11-13 12:58:57,,550.0,550.0,26.1,16.0,,,
2023-11-13 12:59:43,,,,,,554.0,21.1,51.95
2023-11-13 13:06:46,True,,,,,,,
2023-11-13 13:06:52,True,,,,,,,
2023-11-13 13:08:58,,550.0,550.0,26.2,16.0,,,
2023-11-13 13:09:29,,,,,,553.0,21.1,51.95
2023-11-13 13:18:59,,550.0,550.0,26.2,16.0,,,
2023-11-13 13:19:47,,,,,,550.0,21.1,51.95
2023-11-13 13:29:00,,550.0,550.0,26.2,16.0,,,
2023-11-13 13:29:50,,,,,,560.0,21.1,51.95
2023-11-13 13:36:46,True,,,,,,,
2023-11-13 13:36:52,True,,,,,,,
2023-11-13 13:39:01,,550.0,550.0,26.1,16.0,,,
2023-11-13 13:39:52,,,,,,510.0,21.1,51.95
2023-11-13 13:49:02,,550.0,550.0,26.2,16.0,,,
2023-11-13 13:49:55,,,,,,507.0,21.1,51.95
2023-11-13 13:59:03,,550.0,550.0,26.2,16.0,,,
2023-11-13 13:59:57,,,,,,590.0,21.1,51.95
2023-11-13 14:06:46,True,,,,,,,
2023-11-13 14:06:52,True,,,,,,,
2023-11-13 14:09:04,,550.0,550.0,26.2,16.0,,,
2023-11-13 14:09:59,,,,,,568.0,21.1,51.95
2023-11-13 14:19:05,,550.0,550.0,26.2,16.0,,,
2023-11-13 14:20:02,,,,,,608.0,21.1,51.95
2023-11-13 14:29:06,,550.0,550.0,26.2,16.0,,,
2023-11-13 14:30:04,,,,,,550.0,21.1,51.95
2023-11-13 14:36:46,True,,,,,,,
2023-11-13 14:39:07,,550.0,550.0,26.2,16.0,,,
2023-11-13 14:40:06,,,,,,579.0,21.1,51.95
2023-11-13 14:49:08,,550.0,550.0,26.2,16.0,,,
2023-11-13 14:50:09,,,,,,565.0,21.1,51.95
2023-11-13 14:59:09,,550.0,550.0,26.2,16.0,,,
2023-11-13 15:00:11,,,,,,611.0,21.1,51.95
2023-11-13 15:06:45,True,,,,,,,
2023-11-13 15:06:51,True,,,,,,,
2023-11-13 15:09:09,,550.0,550.0,26.2,16.0,,,
2023-11-13 15:10:14,,,,,,585.0,21.1,51.95
2023-11-13 15:19:10,,550.0,550.0,26.2,16.0,,,
2023-11-13 15:20:16,,,,,,542.0,21.1,51.95
2023-11-13 15:29:11,,550.0,550.0,26.2,16.0,,,
2023-11-13 15:30:18,,,,,,604.0,21.0,51.95
2023-11-13 15:36:45,True,,,,,,,
2023-11-13 15:36:51,True,,,,,,,
2023-11-13 15:39:12,,550.0,550.0,26.2,16.0,,,
2023-11-13 15:40:21,,,,,,607.0,21.0,51.95
2023-11-13 15:49:13,,550.0,550.0,26.2,16.0,,,
2023-11-13 15:50:23,,,,,,574.0,21.1,51.95
2023-11-13 15:59:14,,550.0,550.0,26.2,16.0,,,
2023-11-13 16:00:26,,,,,,600.0,21.0,51.95
2023-11-13 16:06:45,True,,,,,,,
2023-11-13 16:06:51,True,,,,,,,
2023-11-13 16:09:15,,550.0,550.0,26.1,16.0,,,
2023-11-13 16:10:27,,,,,,597.0,21.1,51.95
2023-11-13 16:19:16,,550.0,550.0,26.1,16.0,,,
2023-11-13 16:20:13,,,,,,611.0,21.0,51.95
2023-11-13 16:29:17,,550.0,550.0,26.1,16.0,,,
2023-11-13 16:30:32,,,,,,585.0,21.0,51.56
2023-11-13 16:36:45,True,,,,,,,
2023-11-13 16:36:51,True,,,,,,,
2023-11-13 16:39:18,,550.0,550.0,26.2,16.0,,,
2023-11-13 16:40:34,,,,,,571.0,21.0,51.56
2023-11-13 16:49:19,,550.0,550.0,26.1,16.0,,,
2023-11-13 16:50:36,,,,,,620.0,21.0,51.95
2023-11-13 16:59:20,,550.0,550.0,26.2,16.0,,,
2023-11-13 17:00:39,,,,,,641.0,21.1,51.56
2023-11-13 17:06:45,True,,,,,,,
2023-11-13 17:06:51,True,,,,,,,
2023-11-13 17:09:21,,550.0,550.0,26.2,16.0,,,
2023-11-13 17:10:41,,,,,,586.0,21.1,51.95
2023-11-13 17:19:22,,550.0,550.0,26.2,16.0,,,
2023-11-13 17:20:44,,,,,,591.0,21.0,51.95
2023-11-13 17:29:23,,550.0,550.0,26.2,16.0,,,
2023-11-13 17:30:14,,,,,,591.0,21.0,51.95
2023-11-13 17:36:45,True,,,,,,,
2023-11-13 17:36:51,True,,,,,,,
2023-11-13 17:39:24,,550.0,550.0,26.1,16.0,,,
2023-11-13 17:40:24,,,,,,616.0,21.0,51.56
2023-11-13 17:49:25,,550.0,550.0,26.2,16.0,,,
2023-11-13 17:50:40,,,,,,608.0,21.0,51.56
2023-11-13 17:59:25,,550.0,550.0,26.2,16.0,,,
2023-11-13 18:00:57,,,,,,600.0,21.0,51.56
2023-11-13 18:06:44,True,,,,,,,
2023-11-13 18:06:50,True,,,,,,,
2023-11-13 18:09:26,,550.0,550.0,26.1,16.0,,,
2023-11-13 18:10:57,,,,,,587.0,21.0,51.95
2023-11-13 18:19:27,,550.0,550.0,26.1,16.0,,,
2023-11-13 18:20:59,,,,,,616.0,21.0,51.95
2023-11-13 18:29:28,,550.0,550.0,26.1,16.0,,,
2023-11-13 18:31:01,,,,,,604.0,21.0,51.56
2023-11-13 18:36:44,True,,,,,,,
2023-11-13 18:36:50,True,,,,,,,
2023-11-13 18:39:29,,550.0,550.0,26.1,16.0,,,
2023-11-13 18:41:04,,,,,,613.0,21.0,51.95
2023-11-13 18:49:30,,550.0,550.0,26.1,16.0,,,
2023-11-13 18:51:06,,,,,,629.0,21.0,51.56
2023-11-13 18:59:31,,550.0,550.0,26.1,16.0,,,
2023-11-13 19:01:09,,,,,,605.0,21.0,51.56
2023-11-13 19:06:44,True,,,,,,,
2023-11-13 19:06:50,True,,,,,,,
2023-11-13 19:09:32,,550.0,550.0,26.1,16.0,,,
2023-11-13 19:11:11,,,,,,571.0,21.0,51.56
2023-11-13 19:19:33,,550.0,550.0,26.1,16.0,,,
2023-11-13 19:21:13,,,,,,590.0,21.0,51.56
2023-11-13 19:29:34,,550.0,550.0,26.1,16.0,,,
2023-11-13 19:31:16,,,,,,615.0,21.0,51.56
2023-11-13 19:36:44,True,,,,,,,
2023-11-13 19:36:50,True,,,,,,,
2023-11-13 19:39:35,,550.0,550.0,26.2,16.0,,,
2023-11-13 19:41:18,,,,,,596.0,21.0,51.56
2023-11-13 19:49:36,,550.0,550.0,26.2,16.0,,,
2023-11-13 19:51:21,,,,,,661.0,21.0,51.56
2023-11-13 19:59:37,,550.0,550.0,26.2,16.0,,,
2023-11-13 20:01:23,,,,,,615.0,21.0,51.56
2023-11-13 20:06:44,True,,,,,,,
2023-11-13 20:06:50,True,,,,,,,
2023-11-13 20:09:38,,550.0,550.0,26.2,16.0,,,
2023-11-13 20:11:25,,,,,,589.0,21.0,51.56
2023-11-13 20:19:39,,550.0,550.0,26.2,16.0,,,
2023-11-13 20:21:28,,,,,,630.0,21.0,51.56
2023-11-13 20:29:40,,550.0,550.0,26.2,16.0,,,
2023-11-13 20:31:30,,,,,,586.0,21.0,51.56
2023-11-13 20:36:44,True,,,,,,,
2023-11-13 20:36:50,True,,,,,,,
2023-11-13 20:39:41,,550.0,550.0,26.2,16.0,,,
2023-11-13 20:41:33,,,,,,579.0,21.0,51.56
2023-11-13 20:49:41,,550.0,550.0,26.2,16.0,,,
2023-11-13 20:51:35,,,,,,612.0,21.0,51.95
2023-11-13 20:59:42,,550.0,550.0,26.2,16.0,,,
2023-11-13 21:01:37,,,,,,608.0,21.0,51.95
2023-11-13 21:06:44,True,,,,,,,
2023-11-13 21:06:50,True,,,,,,,
2023-11-13 21:09:43,,550.0,550.0,26.2,16.0,,,
2023-11-13 21:11:40,,,,,,605.0,21.0,51.95
2023-11-13 21:19:44,,550.0,550.0,26.1,16.0,,,
2023-11-13 21:21:42,,,,,,631.0,21.0,51.56
2023-11-13 21:29:45,,550.0,550.0,26.1,16.0,,,
2023-11-13 21:31:29,,,,,,574.0,21.0,51.56
2023-11-13 21:36:43,True,,,,,,,
2023-11-13 21:36:49,True,,,,,,,
2023-11-13 21:39:46,,550.0,550.0,26.1,16.0,,,
2023-11-13 21:41:47,,,,,,629.0,21.0,51.56
2023-11-13 21:49:47,,550.0,550.0,26.1,16.0,,,
2023-11-13 21:51:49,,,,,,611.0,21.0,51.95
2023-11-13 21:59:48,,550.0,550.0,26.1,16.0,,,
2023-11-13 22:01:52,,,,,,586.0,21.0,51.95
2023-11-13 22:06:43,True,,,,,,,
2023-11-13 22:06:49,True,,,,,,,
2023-11-13 22:09:49,,550.0,550.0,26.1,16.0,,,
2023-11-13 22:11:53,,,,,,600.0,21.0,51.95
2023-11-13 22:19:50,,550.0,550.0,26.1,16.0,,,
2023-11-13 22:21:55,,,,,,598.0,21.0,51.56
2023-11-13 22:29:51,,550.0,550.0,26.1,16.0,,,
2023-11-13 22:31:58,,,,,,641.0,21.0,51.56
2023-11-13 22:36:43,True,,,,,,,
2023-11-13 22:36:49,True,,,,,,,
2023-11-13 22:39:52,,550.0,550.0,26.1,16.0,,,
2023-11-13 22:42:00,,,,,,612.0,21.0,51.95
2023-11-13 22:49:53,,550.0,550.0,26.1,16.0,,,
2023-11-13 22:52:03,,,,,,626.0,21.0,51.56
2023-11-13 22:59:54,,550.0,550.0,26.1,16.0,,,
2023-11-13 23:02:05,,,,,,569.0,21.0,51.95
2023-11-13 23:06:43,True,,,,,,,
2023-11-13 23:06:49,True,,,,,,,
2023-11-13 23:09:55,,550.0,550.0,26.1,16.0,,,
2023-11-13 23:12:07,,,,,,609.0,21.0,51.56
2023-11-13 23:19:56,,550.0,550.0,26.1,16.0,,,
2023-11-13 23:22:10,,,,,,585.0,21.0,51.95
2023-11-13 23:29:57,,550.0,550.0,26.1,16.0,,,
2023-11-13 23:32:12,,,,,,641.0,21.0,51.95
2023-11-13 23:36:43,True,,,,,,,
2023-11-13 23:36:49,True,,,,,,,
2023-11-13 23:39:57,,550.0,550.0,26.1,16.0,,,
2023-11-13 23:42:15,,,,,,616.0,20.9,51.56
2023-11-13 23:49:58,,550.0,550.0,26.1,16.0,,,
2023-11-13 23:52:17,,,,,,589.0,21.0,51.56
2023-11-13 23:59:59,,550.0,550.0,26.1,16.0,,,
2023-11-14 00:01:47,,,,,,589.0,21.0,51.56
2023-11-14 00:06:43,True,,,,,,,
2023-11-14 00:06:49,True,,,,,,,
2023-11-14 00:10:00,,550.0,550.0,26.2,16.0,,,
2023-11-14 00:11:58,,,,,,611.0,21.0,51.95
2023-11-14 00:20:01,,550.0,550.0,26.1,16.0,,,
2023-11-14 00:22:14,,,,,,568.0,21.0,51.56
2023-11-14 00:30:02,,550.0,550.0,26.2,16.0,,,
2023-11-14 00:32:30,,,,,,575.0,20.9,51.95
2023-11-14 00:36:43,True,,,,,,,
2023-11-14 00:36:48,True,,,,,,,
2023-11-14 00:40:03,,550.0,550.0,26.2,16.0,,,
2023-11-14 00:42:30,,,,,,574.0,20.9,51.56
2023-11-14 00:50:04,,550.0,550.0,26.2,16.0,,,
2023-11-14 00:52:32,,,,,,546.0,21.0,51.56
2023-11-14 01:00:05,,550.0,550.0,26.2,16.0,,,
2023-11-14 01:02:35,,,,,,589.0,20.9,51.95
2023-11-14 01:06:42,True,,,,,,,
2023-11-14 01:06:48,True,,,,,,,
2023-11-14 01:10:06,,550.0,550.0,26.2,16.0,,,
2023-11-14 01:12:37,,,,,,596.0,20.9,51.56
2023-11-14 01:20:07,,550.0,550.0,26.2,16.0,,,
2023-11-14 01:22:40,,,,,,568.0,20.9,51.56
2023-11-14 01:30:08,,550.0,550.0,26.2,16.0,,,
2023-11-14 01:32:42,,,,,,582.0,20.9,51.56
2023-11-14 01:36:42,True,,,,,,,
2023-11-14 01:36:48,True,,,,,,,
2023-11-14 01:40:09,,550.0,550.0,26.2,16.0,,,
2023-11-14 01:42:44,,,,,,579.0,20.9,51.56
2023-11-14 01:50:10,,550.0,550.0,26.2,16.0,,,
2023-11-14 01:52:47,,,,,,546.0,20.9,51.56
2023-11-14 02:00:11,,550.0,550.0,26.2,16.0,,,
2023-11-14 02:02:50,,,,,,554.0,20.9,51.95
2023-11-14 02:06:42,True,,,,,,,
2023-11-14 02:06:48,True,,,,,,,
2023-11-14 02:10:12,,550.0,550.0,26.2,16.0,,,
2023-11-14 02:12:53,,,,,,583.0,20.9,51.56
2023-11-14 02:20:13,,550.0,550.0,26.2,16.0,,,
2023-11-14 02:22:55,,,,,,591.0,20.9,51.95
2023-11-14 02:30:13,,550.0,550.0,26.2,16.0,,,
2023-11-14 02:32:57,,,,,,574.0,20.9,51.56
2023-11-14 02:36:42,True,,,,,,,
2023-11-14 02:36:48,True,,,,,,,
2023-11-14 02:40:14,,550.0,550.0,26.2,16.0,,,
2023-11-14 02:43:00,,,,,,569.0,20.9,51.95
2023-11-14 02:50:15,,550.0,550.0,26.2,16.0,,,
2023-11-14 02:52:46,,,,,,585.0,20.9,51.56
2023-11-14 03:00:16,,550.0,550.0,26.2,16.0,,,
2023-11-14 03:03:05,,,,,,506.0,20.9,51.56
2023-11-14 03:06:42,True,,,,,,,
2023-11-14 03:06:48,True,,,,,,,
2023-11-14 03:10:17,,550.0,550.0,26.2,16.0,,,
2023-11-14 03:13:07,,,,,,564.0,20.9,51.56
2023-11-14 03:20:18,,550.0,550.0,26.2,16.0,,,
2023-11-14 03:23:10,,,,,,556.0,20.9,51.56
2023-11-14 03:30:19,,550.0,550.0,26.2,16.0,,,
2023-11-14 03:33:12,,,,,,568.0,20.9,51.56
2023-11-14 03:36:42,True,,,,,,,
2023-11-14 03:36:48,True,,,,,,,
2023-11-14 03:40:20,,550.0,550.0,26.2,16.0,,,
2023-11-14 03:43:14,,,,,,543.0,20.9,51.56
2023-11-14 03:50:21,,550.0,550.0,26.2,16.0,,,
2023-11-14 03:53:17,,,,,,552.0,20.9,51.95
2023-11-14 04:00:22,,550.0,550.0,26.2,16.0,,,
2023-11-14 04:03:19,,,,,,567.0,20.9,51.56
2023-11-14 04:06:41,True,,,,,,,
2023-11-14 04:06:47,True,,,,,,,
2023-11-14 04:10:23,,550.0,550.0,26.2,16.0,,,
2023-11-14 04:13:21,,,,,,539.0,20.9,51.56
2023-11-14 04:20:24,,550.0,550.0,26.2,16.0,,,
2023-11-14 04:23:23,,,,,,558.0,20.9,51.95
2023-11-14 04:30:25,,550.0,550.0,26.2,16.0,,,
2023-11-14 04:33:25,,,,,,583.0,20.9,51.56
2023-11-14 04:36:41,True,,,,,,,
2023-11-14 04:36:47,True,,,,,,,
2023-11-14 04:40:26,,550.0,550.0,26.2,16.0,,,
2023-11-14 04:43:27,,,,,,547.0,20.9,51.56
2023-11-14 04:50:27,,550.0,550.0,26.2,16.0,,,
2023-11-14 04:53:30,,,,,,550.0,20.9,51.56
2023-11-14 05:00:28,,550.0,550.0,26.2,16.0,,,
2023-11-14 05:03:16,,,,,,574.0,20.9,51.56
2023-11-14 05:06:41,True,,,,,,,
2023-11-14 05:06:47,True,,,,,,,
2023-11-14 05:10:29,,550.0,550.0,26.2,16.0,,,
2023-11-14 05:13:19,,,,,,554.0,20.9,51.95
2023-11-14 05:20:29,,550.0,550.0,26.2,16.0,,,
2023-11-14 05:23:37,,,,,,568.0,20.9,51.95
2023-11-14 05:30:30,,550.0,550.0,26.2,16.0,,,
2023-11-14 05:33:39,,,,,,556.0,20.9,51.56
2023-11-14 05:36:41,True,,,,,,,
2023-11-14 05:36:47,True,,,,,,,
2023-11-14 05:40:31,,550.0,550.0,26.2,16.0,,,
2023-11-14 05:43:42,,,,,,563.0,20.9,51.95
2023-11-14 05:50:32,,550.0,550.0,26.2,16.0,,,
2023-11-14 05:53:44,,,,,,535.0,20.9,51.95
2023-11-14 06:00:33,,550.0,550.0,26.2,16.0,,,
2023-11-14 06:03:47,,,,,,572.0,20.9,51.56
2023-11-14 06:06:41,True,,,,,,,
2023-11-14 06:06:47,True,,,,,,,
2023-11-14 06:10:34,,550.0,550.0,26.1,16.0,,,
2023-11-14 06:13:49,,,,,,564.0,20.9,51.56
2023-11-14 06:20:35,,550.0,550.0,26.1,16.0,,,
2023-11-14 06:23:51,,,,,,560.0,20.9,51.56
2023-11-14 06:30:36,,550.0,550.0,26.1,16.0,,,
2023-11-14 06:33:22,,,,,,560.0,20.9,51.56
2023-11-14 06:36:41,True,,,,,,,
2023-11-14 06:36:47,True,,,,,,,
2023-11-14 06:40:37,,550.0,550.0,26.1,16.0,,,
2023-11-14 06:43:32,,,,,,552.0,20.9,51.95
2023-11-14 06:50:38,,550.0,550.0,26.1,16.0,,,
2023-11-14 06:53:48,,,,,,568.0,20.9,51.56
2023-11-14 07:00:39,,550.0,550.0,26.1,16.0,,,
2023-11-14 07:04:04,,,,,,523.0,20.9,51.56
2023-11-14 07:06:40,True,,,,,,,
2023-11-14 07:06:46,True,,,,,,,
2023-11-14 07:10:40,,550.0,550.0,26.1,16.0,,,
2023-11-14 07:14:04,,,,,,583.0,20.9,51.56
2023-11-14 07:20:41,,550.0,550.0,26.1,16.0,,,
2023-11-14 07:24:07,,,,,,507.0,20.9,51.56
2023-11-14 07:30:42,,550.0,550.0,26.1,16.0,,,
2023-11-14 07:34:09,,,,,,522.0,20.9,51.56
2023-11-14 07:36:40,True,,,,,,,
2023-11-14 07:36:46,True,,,,,,,
2023-11-14 07:40:43,,550.0,550.0,26.1,16.0,,,
2023-11-14 07:43:56,,,,,,535.0,20.9,51.56
2023-11-14 07:50:44,,550.0,550.0,26.1,16.0,,,
2023-11-14 07:54:14,,,,,,560.0,20.9,51.17
2023-11-14 08:00:45,,550.0,550.0,25.5,16.0,,,
2023-11-14 08:04:16,,,,,,568.0,21.0,50.39
2023-11-14 08:06:40,True,,,,,,,
2023-11-14 08:06:46,True,,,,,,,
2023-11-14 08:10:45,,550.0,550.0,25.4,16.0,,,
2023-11-14 08:14:19,,,,,,666.0,21.2,50.78
2023-11-14 08:20:46,,550.0,550.0,25.2,16.0,,,
2023-11-14 08:24:20,,,,,,688.0,21.4,50.78
2023-11-14 08:30:47,,550.0,550.0,25.0,16.0,,,
2023-11-14 08:34:22,,,,,,829.0,21.5,51.56
2023-11-14 08:36:40,True,,,,,,,
2023-11-14 08:36:46,True,,,,,,,
2023-11-14 08:40:48,,550.0,550.0,24.8,16.0,,,
2023-11-14 08:44:25,,,,,,764.0,21.7,51.17
2023-11-14 08:50:49,,550.0,550.0,24.8,16.0,,,
2023-11-14 08:54:27,,,,,,870.0,21.8,51.95
2023-11-14 09:00:50,,550.0,550.0,24.8,16.0,,,
2023-11-14 09:04:30,,,,,,838.0,21.9,52.34
2023-11-14 09:06:40,True,,,,,,,
2023-11-14 09:06:46,True,,,,,,,
2023-11-14 09:10:51,,550.0,550.0,24.6,16.0,,,
2023-11-14 09:14:32,,,,,,915.0,22.0,53.12
2023-11-14 09:20:52,,550.0,550.0,24.8,16.0,,,
2023-11-14 09:24:38,,,,,,991.0,22.1,53.91
2023-11-14 09:30:53,,550.0,550.0,24.6,16.0,,,
2023-11-14 09:34:41,,,,,,1017.0,22.1,53.52
2023-11-14 09:36:40,True,,,,,,,
2023-11-14 09:36:46,True,,,,,,,
2023-11-14 09:40:54,,550.0,550.0,24.6,16.0,,,
2023-11-14 09:44:43,,,,,,1107.0,22.2,53.52
2023-11-14 09:50:55,,550.0,550.0,24.6,16.0,,,
2023-11-14 09:54:49,,,,,,1167.0,22.2,53.52
2023-11-14 10:00:56,,550.0,550.0,24.6,16.0,,,
2023-11-14 10:04:56,,,,,,1195.0,22.3,53.91
2023-11-14 10:06:40,True,,,,,,,
2023-11-14 10:06:46,True,,,,,,,
2023-11-14 10:10:57,,550.0,550.0,24.6,16.0,,,
2023-11-14 10:15:02,,,,,,1335.0,22.3,53.91
2023-11-14 10:20:58,,550.0,550.0,24.6,16.0,,,
2023-11-14 10:25:09,,,,,,1238.0,22.3,52.73
2023-11-14 10:30:59,,550.0,550.0,24.6,16.0,,,
2023-11-14 10:35:15,,,,,,1179.0,22.4,53.12
2023-11-14 10:36:39,True,,,,,,,
2023-11-14 10:36:45,True,,,,,,,
2023-11-14 10:41:00,,550.0,550.0,24.8,16.0,,,
2023-11-14 10:45:21,,,,,,1249.0,22.4,52.73
2023-11-14 10:51:01,,550.0,550.0,24.8,16.0,,,
2023-11-14 10:55:28,,,,,,1229.0,22.5,52.34
2023-11-14 11:01:01,,550.0,550.0,24.8,16.0,,,
2023-11-14 11:05:34,,,,,,1288.0,22.5,52.34
2023-11-14 11:06:39,True,,,,,,,
2023-11-14 11:06:45,True,,,,,,,
2023-11-14 11:11:02,,550.0,550.0,24.8,16.0,,,
2023-11-14 11:15:45,,,,,,1648.0,22.6,53.91
2023-11-14 11:21:03,,550.0,550.0,25.0,16.0,,,
2023-11-14 11:25:47,,,,,,1785.0,22.7,54.3
2023-11-14 11:31:04,,550.0,550.0,25.0,16.0,,,
2023-11-14 11:35:49,,,,,,1698.0,22.7,53.52
2023-11-14 11:36:39,True,,,,,,,
2023-11-14 11:36:45,True,,,,,,,
2023-11-14 11:41:06,,550.0,550.0,24.8,16.0,,,
2023-11-14 11:45:56,,,,,,1628.0,22.7,53.52
2023-11-14 11:51:06,,550.0,550.0,24.8,16.0,,,
2023-11-14 11:56:02,,,,,,1502.0,22.7,53.12
2023-11-14 12:01:07,,550.0,550.0,24.8,16.0,,,
2023-11-14 12:06:09,,,,,,1528.0,22.7,52.73
2023-11-14 12:06:39,True,,,,,,,
2023-11-14 12:06:45,True,,,,,,,
2023-11-14 12:11:08,,550.0,550.0,24.8,16.0,,,
2023-11-14 12:16:15,,,,,,1496.0,22.7,52.73
2023-11-14 12:21:09,,550.0,550.0,24.8,16.0,,,
2023-11-14 12:26:25,,,,,,1428.0,22.7,52.73
2023-11-14 12:31:10,,550.0,550.0,24.8,16.0,,,
2023-11-14 12:36:28,,,,,,1418.0,22.8,51.95
2023-11-14 12:36:39,True,,,,,,,
2023-11-14 12:36:45,True,,,,,,,
2023-11-14 12:41:11,,550.0,550.0,24.8,16.0,,,
2023-11-14 12:46:30,,,,,,1397.0,22.7,51.95
2023-11-14 12:51:12,,550.0,550.0,24.8,16.0,,,
2023-11-14 12:56:36,,,,,,1463.0,22.6,51.95
2023-11-14 13:01:13,,550.0,550.0,24.8,16.0,,,
2023-11-14 13:06:11,,,,,,1463.0,22.6,51.95
2023-11-14 13:06:39,True,,,,,,,
2023-11-14 13:06:45,True,,,,,,,
2023-11-14 13:11:14,,550.0,550.0,25.0,16.0,,,
2023-11-14 13:16:25,,,,,,1412.0,22.6,52.34
2023-11-14 13:21:15,,550.0,550.0,24.8,16.0,,,
2023-11-14 13:26:45,,,,,,1516.0,22.6,52.34
2023-11-14 13:31:16,,550.0,550.0,24.8,16.0,,,
2023-11-14 13:36:39,True,,,,,,,
2023-11-14 13:36:44,True,,,,,,,
2023-11-14 13:37:05,,,,,,1409.0,22.6,51.56
2023-11-14 13:41:16,,550.0,550.0,24.8,16.0,,,
2023-11-14 13:47:09,,,,,,1514.0,22.6,52.34
2023-11-14 13:51:17,,550.0,550.0,24.8,16.0,,,
2023-11-14 13:57:16,,,,,,1581.0,22.6,52.73
2023-11-14 14:01:18,,550.0,550.0,24.8,16.0,,,
2023-11-14 14:06:39,True,,,,,,,
2023-11-14 14:06:44,True,,,,,,,
2023-11-14 14:07:18,,,,,,1657.0,22.6,53.12
2023-11-14 14:11:20,,550.0,550.0,24.8,16.0,,,
2023-11-14 14:17:21,,,,,,1744.0,22.7,53.12
2023-11-14 14:21:20,,550.0,550.0,24.8,16.0,,,
2023-11-14 14:27:27,,,,,,1763.0,22.7,53.52
2023-11-14 14:31:21,,550.0,550.0,24.8,16.0,,,
2023-11-14 14:36:38,True,,,,,,,
2023-11-14 14:36:44,True,,,,,,,
2023-11-14 14:37:33,,,,,,1754.0,22.7,53.12
2023-11-14 14:41:22,,550.0,550.0,25.0,16.0,,,
2023-11-14 14:47:40,,,,,,1639.0,22.7,52.73
2023-11-14 14:51:23,,550.0,550.0,25.0,16.0,,,
2023-11-14 14:57:46,,,,,,1565.0,22.6,52.34
2023-11-14 15:01:24,,550.0,550.0,25.0,16.0,,,
2023-11-14 15:06:38,True,,,,,,,
2023-11-14 15:06:44,True,,,,,,,
2023-11-14 15:07:36,,,,,,1597.0,22.5,52.73
2023-11-14 15:11:25,,550.0,550.0,25.2,16.0,,,
2023-11-14 15:17:59,,,,,,1574.0,22.4,52.73
2023-11-14 15:21:26,,550.0,550.0,25.4,16.0,,,
2023-11-14 15:28:05,,,,,,1642.0,22.4,52.73
2023-11-14 15:31:27,,550.0,550.0,25.4,16.0,,,
2023-11-14 15:36:44,True,,,,,,,
2023-11-14 15:38:12,,,,,,1592.0,22.3,52.73
2023-11-14 15:41:28,,550.0,550.0,25.5,16.0,,,
2023-11-14 15:48:18,,,,,,1638.0,22.2,52.73
2023-11-14 15:51:29,,550.0,550.0,25.7,16.0,,,
2023-11-14 15:58:24,,,,,,1619.0,22.2,53.12
2023-11-14 16:01:30,,550.0,550.0,25.9,16.0,,,
2023-11-14 16:06:38,True,,,,,,,
2023-11-14 16:06:44,True,,,,,,,
2023-11-14 16:08:31,,,,,,1588.0,22.1,53.12
2023-11-14 16:11:31,,550.0,550.0,26.1,16.0,,,
2023-11-14 16:18:37,,,,,,1473.0,22.1,53.12
2023-11-14 16:21:32,,550.0,550.0,26.1,16.0,,,
2023-11-14 16:28:44,,,,,,1564.0,22.0,53.12
2023-11-14 16:31:32,,550.0,550.0,26.2,16.0,,,
2023-11-14 16:36:38,True,,,,,,,
2023-11-14 16:36:44,True,,,,,,,
2023-11-14 16:38:50,,,,,,1539.0,22.0,53.12
