datetime,closed,motor_position,motor_range,trv_temperature,target_temperature,co2,temperature,humidity
2023-12-10 23:12:48,,,,,,535.0,22.0,38.67
2023-12-10 23:16:00,1.0,,,,,,,
2023-12-10 23:20:57,1.0,,,,,,,
2023-12-10 23:21:47,,388.0,532.0,29.9,30.0,,,
2023-12-10 23:22:58,,,,,,474.0,22.0,38.67
2023-12-10 23:25:57,1.0,,,,,,,
2023-12-10 23:30:57,1.0,,,,,,,
2023-12-10 23:31:48,,388.0,532.0,29.9,30.0,,,
2023-12-10 23:33:06,,,,,,541.0,22.0,38.67
2023-12-10 23:35:57,1.0,,,,,,,
2023-12-10 23:40:57,1.0,,,,,,,
2023-12-10 23:41:49,,388.0,532.0,29.9,30.0,,,
2023-12-10 23:43:14,,,,,,505.0,22.0,38.67
2023-12-10 23:45:57,1.0,,,,,,,
2023-12-10 23:50:58,1.0,,,,,,,
2023-12-10 23:51:50,,388.0,532.0,29.9,30.0,,,
2023-12-10 23:53:20,,,,,,541.0,22.0,38.67
2023-12-10 23:55:57,1.0,,,,,,,
2023-12-11 00:01:51,,388.0,532.0,29.9,30.0,,,
2023-12-11 00:05:57,1.0,,,,,,,
2023-12-11 00:10:57,1.0,,,,,,,
2023-12-11 00:11:52,,388.0,532.0,29.9,30.0,,,
2023-12-11 00:13:38,,,,,,560.0,22.0,38.67
2023-12-11 00:15:57,1.0,,,,,,,
2023-12-11 00:20:57,1.0,,,,,,,
2023-12-11 00:21:53,,388.0,532.0,29.9,30.0,,,
2023-12-11 00:23:44,,,,,,544.0,22.0,38.67
2023-12-11 00:25:57,1.0,,,,,,,
2023-12-11 00:30:57,1.0,,,,,,,
2023-12-11 00:31:54,,388.0,532.0,29.9,30.0,,,
2023-12-11 00:33:52,,,,,,513.0,22.0,38.67
2023-12-11 00:35:57,1.0,,,,,,,
2023-12-11 00:40:57,1.0,,,,,,,
2023-12-11 00:41:54,,388.0,532.0,29.9,30.0,,,
2023-12-11 00:45:57,1.0,,,,,,,
2023-12-11 00:50:57,1.0,,,,,,,
2023-12-11 00:51:55,,388.0,532.0,29.9,30.0,,,
2023-12-11 00:54:08,,,,,,554.0,22.0,38.67
2023-12-11 00:55:57,1.0,,,,,,,
2023-12-11 01:00:57,1.0,,,,,,,
2023-12-11 01:01:56,,388.0,532.0,29.9,30.0,,,
2023-12-11 01:04:19,,,,,,554.0,22.0,38.67
2023-12-11 01:05:57,1.0,,,,,,,
2023-12-11 01:10:57,1.0,,,,,,,
2023-12-11 01:11:57,,388.0,532.0,29.9,30.0,,,
2023-12-11 01:14:27,,,,,,557.0,22.0,38.67
2023-12-11 01:15:57,1.0,,,,,,,
2023-12-11 01:21:58,,388.0,532.0,29.9,30.0,,,
2023-12-11 01:24:35,,,,,,535.0,22.0,38.67
2023-12-11 01:25:57,1.0,,,,,,,
2023-12-11 01:30:57,1.0,,,,,,,
2023-12-11 01:31:59,,388.0,532.0,29.9,30.0,,,
2023-12-11 01:34:46,,,,,,529.0,22.0,38.67
2023-12-11 01:35:57,1.0,,,,,,,
2023-12-11 01:40:57,1.0,,,,,,,
2023-12-11 01:42:00,,388.0,532.0,29.9,30.0,,,
2023-12-11 01:44:49,,,,,,523.0,22.0,38.67
2023-12-11 01:45:57,1.0,,,,,,,
2023-12-11 01:50:57,1.0,,,,,,,
2023-12-11 01:52:01,,388.0,532.0,29.9,30.0,,,
2023-12-11 01:54:57,,,,,,549.0,22.0,38.67
2023-12-11 01:55:57,1.0,,,,,,,
2023-12-11 02:00:57,1.0,,,,,,,
2023-12-11 02:02:02,,388.0,532.0,29.9,30.0,,,
2023-12-11 02:05:57,1.0,,,,,,,
2023-12-11 02:10:57,1.0,,,,,,,
2023-12-11 02:12:03,,388.0,532.0,29.9,30.0,,,
2023-12-11 02:15:15,,,,,,532.0,22.0,38.67
2023-12-11 02:15:57,1.0,,,,,,,
2023-12-11 02:20:57,1.0,,,,,,,
2023-12-11 02:22:04,,388.0,532.0,29.9,30.0,,,
2023-12-11 02:25:17,,,,,,603.0,22.0,38.67
2023-12-11 02:26:00,1.0,,,,,,,
2023-12-11 02:30:57,1.0,,,,,,,
2023-12-11 02:32:05,,388.0,532.0,29.9,30.0,,,
2023-12-11 02:35:27,,,,,,540.0,22.0,38.67
2023-12-11 02:35:57,1.0,,,,,,,
2023-12-11 02:40:57,1.0,,,,,,,
2023-12-11 02:42:06,,388.0,532.0,29.9,30.0,,,
2023-12-11 02:45:33,,,,,,561.0,22.0,39.06
2023-12-11 02:45:57,1.0,,,,,,,
2023-12-11 02:50:57,1.0,,,,,,,
2023-12-11 02:52:07,,388.0,532.0,29.8,30.0,,,
2023-12-11 02:55:41,,,,,,543.0,22.0,38.67
2023-12-11 02:55:57,1.0,,,,,,,
2023-12-11 03:00:57,1.0,,,,,,,
2023-12-11 03:02:08,,388.0,532.0,29.8,30.0,,,
2023-12-11 03:05:50,,,,,,544.0,22.0,38.67
2023-12-11 03:05:57,1.0,,,,,,,
2023-12-11 03:10:56,1.0,,,,,,,
2023-12-11 03:12:09,,388.0,532.0,29.8,30.0,,,
2023-12-11 03:15:56,1.0,,,,,,,
2023-12-11 03:16:00,,,,,,495.0,22.0,38.67
2023-12-11 03:20:56,1.0,,,,,,,
2023-12-11 03:22:10,,388.0,532.0,29.8,30.0,,,
2023-12-11 03:25:56,1.0,,,,,,,
2023-12-11 03:30:56,1.0,,,,,,,
2023-12-11 03:32:10,,388.0,532.0,29.8,30.0,,,
2023-12-11 03:35:56,1.0,,,,,,,
2023-12-11 03:36:14,,,,,,546.0,22.0,39.06
2023-12-11 03:40:56,1.0,,,,,,,
2023-12-11 03:42:11,,388.0,532.0,29.8,30.0,,,
2023-12-11 03:45:57,1.0,,,,,,,
2023-12-11 03:46:23,,,,,,504.0,22.0,38.67
2023-12-11 03:50:56,1.0,,,,,,,
2023-12-11 03:52:12,,388.0,532.0,29.8,30.0,,,
2023-12-11 03:55:56,1.0,,,,,,,
2023-12-11 03:56:30,,,,,,593.0,22.0,39.06
2023-12-11 04:00:56,1.0,,,,,,,
2023-12-11 04:02:13,,388.0,532.0,29.8,30.0,,,
2023-12-11 04:05:56,1.0,,,,,,,
2023-12-11 04:06:38,,,,,,551.0,22.0,39.06
2023-12-11 04:10:56,1.0,,,,,,,
2023-12-11 04:12:14,,388.0,532.0,29.8,30.0,,,
2023-12-11 04:15:56,1.0,,,,,,,
2023-12-11 04:16:52,,,,,,483.0,22.0,39.06
2023-12-11 04:20:56,1.0,,,,,,,
2023-12-11 04:22:15,,388.0,532.0,29.8,30.0,,,
2023-12-11 04:25:56,1.0,,,,,,,
2023-12-11 04:26:59,,,,,,619.0,22.0,39.06
2023-12-11 04:30:56,1.0,,,,,,,
2023-12-11 04:32:16,,388.0,532.0,29.8,30.0,,,
2023-12-11 04:35:56,1.0,,,,,,,
2023-12-11 04:37:04,,,,,,534.0,22.0,39.06
2023-12-11 04:40:56,1.0,,,,,,,
2023-12-11 04:42:17,,388.0,532.0,29.8,30.0,,,
2023-12-11 04:45:56,1.0,,,,,,,
2023-12-11 04:47:12,,,,,,552.0,22.0,39.06
2023-12-11 04:50:56,1.0,,,,,,,
2023-12-11 04:52:18,,388.0,532.0,29.8,30.0,,,
2023-12-11 04:55:56,1.0,,,,,,,
2023-12-11 04:57:20,,,,,,558.0,22.0,39.06
2023-12-11 05:00:56,1.0,,,,,,,
2023-12-11 05:02:19,,388.0,532.0,29.8,30.0,,,
2023-12-11 05:05:56,1.0,,,,,,,
2023-12-11 05:07:26,,,,,,544.0,22.0,39.06
2023-12-11 05:10:56,1.0,,,,,,,
2023-12-11 05:12:20,,388.0,532.0,29.8,30.0,,,
2023-12-11 05:15:56,1.0,,,,,,,
2023-12-11 05:17:34,,,,,,561.0,22.0,39.06
2023-12-11 05:20:56,1.0,,,,,,,
2023-12-11 05:22:21,,388.0,532.0,29.8,30.0,,,
2023-12-11 05:25:56,1.0,,,,,,,
2023-12-11 05:30:56,1.0,,,,,,,
2023-12-11 05:32:22,,388.0,532.0,29.8,30.0,,,
2023-12-11 05:35:56,1.0,,,,,,,
2023-12-11 05:40:56,1.0,,,,,,,
2023-12-11 05:42:23,,388.0,532.0,29.8,30.0,,,
2023-12-11 05:45:56,1.0,,,,,,,
2023-12-11 05:50:56,1.0,,,,,,,
2023-12-11 05:52:24,,388.0,532.0,29.8,30.0,,,
2023-12-11 05:55:56,1.0,,,,,,,
2023-12-11 06:00:56,1.0,,,,,,,
2023-12-11 06:02:25,,388.0,532.0,29.8,30.0,,,
2023-12-11 06:05:56,1.0,,,,,,,
2023-12-11 06:08:20,,,,,,520.0,22.0,39.06
2023-12-11 06:10:56,1.0,,,,,,,
2023-12-11 06:12:26,,388.0,532.0,29.8,30.0,,,
2023-12-11 06:15:56,1.0,,,,,,,
2023-12-11 06:18:23,,,,,,492.0,22.0,39.06
2023-12-11 06:20:56,1.0,,,,,,,
2023-12-11 06:22:27,,388.0,532.0,29.8,30.0,,,
2023-12-11 06:25:56,1.0,,,,,,,
2023-12-11 06:28:31,,,,,,544.0,22.0,39.06
2023-12-11 06:30:56,1.0,,,,,,,
2023-12-11 06:32:28,,388.0,532.0,29.8,30.0,,,
2023-12-11 06:35:56,1.0,,,,,,,
2023-12-11 06:38:39,,,,,,513.0,22.0,39.06
2023-12-11 06:40:56,1.0,,,,,,,
2023-12-11 06:42:28,,388.0,532.0,29.8,30.0,,,
2023-12-11 06:45:56,1.0,,,,,,,
2023-12-11 06:48:47,,,,,,568.0,22.0,39.06
2023-12-11 06:50:56,1.0,,,,,,,
2023-12-11 06:52:29,,388.0,532.0,29.8,30.0,,,
2023-12-11 06:55:56,1.0,,,,,,,
2023-12-11 06:58:57,,,,,,576.0,22.0,39.06
2023-12-11 07:00:56,1.0,,,,,,,
2023-12-11 07:02:30,,388.0,532.0,29.8,30.0,,,
2023-12-11 07:05:56,1.0,,,,,,,
2023-12-11 07:09:03,,,,,,506.0,22.0,39.06
2023-12-11 07:10:56,1.0,,,,,,,
2023-12-11 07:15:56,1.0,,,,,,,
2023-12-11 07:19:11,,,,,,526.0,22.0,39.06
2023-12-11 07:20:56,1.0,,,,,,,
2023-12-11 07:22:32,,388.0,532.0,29.8,30.0,,,
2023-12-11 07:25:56,1.0,,,,,,,
2023-12-11 07:29:19,,,,,,485.0,22.0,39.06
2023-12-11 07:30:56,1.0,,,,,,,
2023-12-11 07:32:33,,388.0,532.0,29.8,30.0,,,
2023-12-11 07:35:56,1.0,,,,,,,
2023-12-11 07:39:28,,,,,,517.0,22.0,39.06
2023-12-11 07:40:56,1.0,,,,,,,
2023-12-11 07:42:34,,388.0,532.0,29.8,30.0,,,
2023-12-11 07:45:56,1.0,,,,,,,
2023-12-11 07:49:36,,,,,,525.0,22.0,39.06
2023-12-11 07:50:56,1.0,,,,,,,
2023-12-11 07:52:35,,388.0,532.0,29.8,30.0,,,
2023-12-11 07:55:56,1.0,,,,,,,
2023-12-11 07:59:44,,,,,,551.0,22.0,39.06
2023-12-11 08:00:56,1.0,,,,,,,
2023-12-11 08:02:36,,388.0,532.0,29.9,30.0,,,
2023-12-11 08:05:56,1.0,,,,,,,
2023-12-11 08:09:52,,,,,,600.0,22.0,39.06
2023-12-11 08:10:56,1.0,,,,,,,
2023-12-11 08:12:37,,388.0,532.0,29.8,30.0,,,
2023-12-11 08:15:56,1.0,,,,,,,
2023-12-11 08:20:02,,,,,,504.0,22.0,39.06
2023-12-11 08:20:56,1.0,,,,,,,
2023-12-11 08:22:38,,388.0,532.0,29.8,30.0,,,
2023-12-11 08:25:56,1.0,,,,,,,
2023-12-11 08:30:03,,,,,,574.0,22.0,39.06
2023-12-11 08:30:56,1.0,,,,,,,
2023-12-11 08:32:39,,388.0,532.0,29.8,30.0,,,
2023-12-11 08:35:55,1.0,,,,,,,
2023-12-11 08:40:12,,,,,,511.0,22.0,39.06
2023-12-11 08:40:55,1.0,,,,,,,
2023-12-11 08:42:40,,388.0,532.0,29.8,30.0,,,
2023-12-11 08:45:55,1.0,,,,,,,
2023-12-11 08:50:20,,,,,,850.0,22.1,40.62
2023-12-11 08:50:55,1.0,,,,,,,
2023-12-11 08:52:41,,388.0,532.0,29.6,30.0,,,
2023-12-11 08:55:55,1.0,,,,,,,
2023-12-11 09:00:28,,,,,,912.0,22.1,40.62
2023-12-11 09:00:55,1.0,,,,,,,
2023-12-11 09:02:42,,388.0,532.0,29.6,30.0,,,
2023-12-11 09:05:55,1.0,,,,,,,
2023-12-11 09:10:36,,,,,,922.0,22.1,40.62
2023-12-11 09:10:55,1.0,,,,,,,
2023-12-11 09:12:43,,388.0,532.0,29.6,30.0,,,
2023-12-11 09:15:55,1.0,,,,,,,
2023-12-11 09:20:49,,,,,,1017.0,22.2,40.23
2023-12-11 09:20:55,1.0,,,,,,,
2023-12-11 09:22:48,,388.0,532.0,29.6,30.0,,,
2023-12-11 09:25:55,1.0,,,,,,,
2023-12-11 09:30:50,,,,,,878.0,22.1,39.84
2023-12-11 09:30:55,1.0,,,,,,,
2023-12-11 09:32:44,,388.0,532.0,29.6,30.0,,,
2023-12-11 09:35:55,1.0,,,,,,,
2023-12-11 09:40:51,,,,,,994.0,22.2,39.84
2023-12-11 09:40:55,1.0,,,,,,,
2023-12-11 09:42:45,,388.0,532.0,29.6,30.0,,,
2023-12-11 09:45:55,1.0,,,,,,,
2023-12-11 09:50:41,,,,,,890.0,22.1,39.45
2023-12-11 09:50:55,1.0,,,,,,,
2023-12-11 09:52:46,,388.0,532.0,29.8,30.0,,,
2023-12-11 09:55:55,1.0,,,,,,,
2023-12-11 10:00:55,1.0,,,,,,,
2023-12-11 10:01:04,,,,,,1142.0,22.2,40.23
2023-12-11 10:05:55,1.0,,,,,,,
2023-12-11 10:10:55,1.0,,,,,,,
2023-12-11 10:11:10,,,,,,1014.0,22.2,39.84
2023-12-11 10:12:48,,388.0,532.0,29.8,30.0,,,
2023-12-11 10:15:55,1.0,,,,,,,
2023-12-11 10:20:55,1.0,,,,,,,
2023-12-11 10:21:17,,,,,,1034.0,22.2,39.45
2023-12-11 10:22:49,,388.0,532.0,29.8,30.0,,,
2023-12-11 10:25:55,1.0,,,,,,,
2023-12-11 10:30:55,1.0,,,,,,,
2023-12-11 10:31:23,,,,,,912.0,22.2,39.45
2023-12-11 10:32:50,,388.0,532.0,29.8,30.0,,,
2023-12-11 10:35:55,1.0,,,,,,,
2023-12-11 10:40:55,1.0,,,,,,,
2023-12-11 10:41:30,,,,,,986.0,22.2,39.45
2023-12-11 10:42:51,,388.0,532.0,29.8,30.0,,,
2023-12-11 10:45:55,1.0,,,,,,,
2023-12-11 10:50:55,1.0,,,,,,,
2023-12-11 10:51:36,,,,,,1023.0,22.2,39.45
2023-12-11 10:52:52,,388.0,532.0,29.8,30.0,,,
2023-12-11 10:55:55,1.0,,,,,,,
2023-12-11 11:00:55,1.0,,,,,,,
2023-12-11 11:01:42,,,,,,906.0,22.2,39.45
2023-12-11 11:02:53,,388.0,532.0,29.8,30.0,,,
2023-12-11 11:05:55,1.0,,,,,,,
2023-12-11 11:10:55,1.0,,,,,,,
2023-12-11 11:11:49,,,,,,1014.0,22.2,39.45
2023-12-11 11:12:54,,388.0,532.0,29.8,30.0,,,
2023-12-11 11:15:55,1.0,,,,,,,
2023-12-11 11:20:55,1.0,,,,,,,
2023-12-11 11:21:55,,,,,,984.0,22.2,39.45
2023-12-11 11:22:55,,388.0,532.0,29.6,30.0,,,
2023-12-11 11:25:55,1.0,,,,,,,
2023-12-11 11:30:55,1.0,,,,,,,
2023-12-11 11:32:02,,,,,,976.0,22.2,39.06
2023-12-11 11:32:56,,388.0,532.0,29.6,30.0,,,
2023-12-11 11:35:55,1.0,,,,,,,
2023-12-11 11:40:55,1.0,,,,,,,
2023-12-11 11:42:08,,,,,,1013.0,22.2,39.06
2023-12-11 11:42:57,,388.0,532.0,29.6,30.0,,,
2023-12-11 11:45:55,1.0,,,,,,,
2023-12-11 11:50:55,1.0,,,,,,,
2023-12-11 11:52:15,,,,,,986.0,22.2,39.06
2023-12-11 11:52:58,,388.0,532.0,29.6,30.0,,,
2023-12-11 11:55:55,1.0,,,,,,,
2023-12-11 12:00:55,1.0,,,,,,,
2023-12-11 12:02:21,,,,,,1266.0,22.2,39.84
2023-12-11 12:02:59,,388.0,532.0,29.6,30.0,,,
2023-12-11 12:05:55,1.0,,,,,,,
2023-12-11 12:10:55,1.0,,,,,,,
2023-12-11 12:11:55,,,,,,1266.0,22.2,39.84
2023-12-11 12:13:00,,388.0,532.0,29.6,30.0,,,
2023-12-11 12:15:55,1.0,,,,,,,
2023-12-11 12:20:55,1.0,,,,,,,
2023-12-11 12:22:10,,,,,,1217.0,22.2,39.84
2023-12-11 12:23:00,,388.0,532.0,29.6,30.0,,,
2023-12-11 12:25:55,1.0,,,,,,,
2023-12-11 12:30:55,1.0,,,,,,,
2023-12-11 12:32:30,,,,,,1439.0,22.3,40.23
2023-12-11 12:33:01,,388.0,532.0,29.8,30.0,,,
2023-12-11 12:35:55,1.0,,,,,,,
2023-12-11 12:40:55,1.0,,,,,,,
2023-12-11 12:42:50,,,,,,1473.0,22.4,40.62
2023-12-11 12:43:02,,388.0,532.0,29.8,30.0,,,
2023-12-11 12:45:55,1.0,,,,,,,
2023-12-11 12:50:55,1.0,,,,,,,
2023-12-11 12:52:54,,,,,,1583.0,22.4,41.02
2023-12-11 12:53:03,,388.0,532.0,29.8,30.0,,,
2023-12-11 12:55:55,1.0,,,,,,,
2023-12-11 13:00:55,1.0,,,,,,,
2023-12-11 13:02:56,,,,,,1672.0,22.4,41.41
2023-12-11 13:03:04,,388.0,532.0,29.8,30.0,,,
2023-12-11 13:05:55,1.0,,,,,,,
2023-12-11 13:10:55,1.0,,,,,,,
2023-12-11 13:12:59,,,,,,1530.0,22.4,40.62
2023-12-11 13:13:05,,388.0,532.0,29.8,30.0,,,
2023-12-11 13:15:55,1.0,,,,,,,
2023-12-11 13:20:55,1.0,,,,,,,
2023-12-11 13:23:05,,,,,,1460.0,22.4,40.23
2023-12-11 13:23:06,,388.0,532.0,29.8,30.0,,,
2023-12-11 13:25:55,1.0,,,,,,,
2023-12-11 13:30:55,1.0,,,,,,,
2023-12-11 13:33:09,,388.0,532.0,29.8,30.0,,,
2023-12-11 13:35:55,1.0,,,,,,,
2023-12-11 13:40:55,1.0,,,,,,,
2023-12-11 13:43:08,,388.0,532.0,29.8,30.0,,,
2023-12-11 13:45:55,1.0,,,,,,,
2023-12-11 13:50:55,1.0,,,,,,,
2023-12-11 13:53:09,,388.0,532.0,29.8,30.0,,,
2023-12-11 13:55:55,1.0,,,,,,,
2023-12-11 14:00:54,1.0,,,,,,,
2023-12-11 14:03:10,,388.0,532.0,29.8,30.0,,,
2023-12-11 14:05:54,1.0,,,,,,,
2023-12-11 14:10:54,1.0,,,,,,,
2023-12-11 14:13:11,,388.0,532.0,29.8,30.0,,,
2023-12-11 14:13:16,,,,,,1367.0,22.3,39.84
2023-12-11 14:15:54,1.0,,,,,,,
2023-12-11 14:20:54,1.0,,,,,,,
2023-12-11 14:23:12,,388.0,532.0,29.8,30.0,,,
2023-12-11 14:23:39,,,,,,1369.0,22.4,39.84
2023-12-11 14:25:54,1.0,,,,,,,
2023-12-11 14:30:54,1.0,,,,,,,
2023-12-11 14:33:13,,388.0,532.0,29.8,30.0,,,
2023-12-11 14:33:44,,,,,,1461.0,22.3,39.84
2023-12-11 14:35:54,1.0,,,,,,,
2023-12-11 14:40:54,1.0,,,,,,,
2023-12-11 14:43:57,,,,,,1562.0,22.3,40.23
2023-12-11 14:45:54,1.0,,,,,,,
2023-12-11 14:50:54,1.0,,,,,,,
2023-12-11 14:53:15,,388.0,532.0,29.8,30.0,,,
2023-12-11 14:54:01,,,,,,1669.0,22.4,40.62
2023-12-11 14:55:54,1.0,,,,,,,
2023-12-11 15:00:54,1.0,,,,,,,
2023-12-11 15:03:16,,388.0,532.0,29.9,30.0,,,
2023-12-11 15:03:50,,,,,,1662.0,22.4,41.02
2023-12-11 15:05:54,1.0,,,,,,,
2023-12-11 15:10:54,1.0,,,,,,,
2023-12-11 15:13:17,,388.0,532.0,29.9,30.0,,,
2023-12-11 15:14:17,,,,,,1590.0,22.4,40.62
2023-12-11 15:15:54,1.0,,,,,,,
2023-12-11 15:20:54,1.0,,,,,,,
2023-12-11 15:23:17,,388.0,532.0,29.9,30.0,,,
2023-12-11 15:24:29,,,,,,1931.0,22.5,41.02
2023-12-11 15:25:54,1.0,,,,,,,
2023-12-11 15:30:54,1.0,,,,,,,
2023-12-11 15:33:19,,388.0,532.0,30.1,30.0,,,
2023-12-11 15:35:54,1.0,,,,,,,
2023-12-11 15:40:54,1.0,,,,,,,
2023-12-11 15:43:19,,388.0,532.0,30.1,30.0,,,
2023-12-11 15:45:55,1.0,,,,,,,
2023-12-11 15:50:54,1.0,,,,,,,
2023-12-11 15:53:20,,388.0,532.0,30.3,30.0,,,
2023-12-11 15:55:06,,,,,,2019.0,22.6,42.19
2023-12-11 15:55:54,1.0,,,,,,,
2023-12-11 16:00:54,1.0,,,,,,,
2023-12-11 16:03:21,,388.0,532.0,30.3,30.0,,,
2023-12-11 16:05:12,,,,,,1780.0,22.6,41.02
2023-12-11 16:05:54,1.0,,,,,,,
2023-12-11 16:10:54,1.0,,,,,,,
2023-12-11 16:13:22,,388.0,532.0,30.3,30.0,,,
2023-12-11 16:15:24,,,,,,1634.0,22.6,40.23
2023-12-11 16:15:54,1.0,,,,,,,
2023-12-11 16:20:54,1.0,,,,,,,
2023-12-11 16:23:23,,388.0,532.0,30.3,30.0,,,
2023-12-11 16:25:54,1.0,,,,,,,
2023-12-11 16:30:54,1.0,,,,,,,
2023-12-11 16:33:24,,396.0,532.0,30.3,30.0,,,
2023-12-11 16:35:48,,,,,,2222.0,22.7,42.58
2023-12-11 16:35:54,1.0,,,,,,,
2023-12-11 16:43:25,,396.0,532.0,29.9,30.0,,,
2023-12-11 16:45:54,1.0,,,,,,,
2023-12-11 16:50:54,1.0,,,,,,,
2023-12-11 16:53:26,,396.0,532.0,29.8,30.0,,,
2023-12-11 16:55:54,1.0,,,,,,,
2023-12-11 16:56:13,,,,,,2415.0,22.6,42.97
2023-12-11 17:00:54,1.0,,,,,,,
2023-12-11 17:03:27,,396.0,532.0,29.4,30.0,,,
2023-12-11 17:05:54,1.0,,,,,,,
2023-12-11 17:06:25,,,,,,2401.0,22.7,42.97
2023-12-11 17:10:54,1.0,,,,,,,
2023-12-11 17:13:28,,388.0,532.0,29.2,30.0,,,
2023-12-11 17:15:54,1.0,,,,,,,
2023-12-11 17:16:37,,,,,,2616.0,22.6,43.36
2023-12-11 17:20:54,1.0,,,,,,,
2023-12-11 17:23:29,,378.0,532.0,29.6,30.0,,,
2023-12-11 17:25:54,1.0,,,,,,,
2023-12-11 17:30:54,1.0,,,,,,,
2023-12-11 17:33:30,,378.0,532.0,29.8,30.0,,,
2023-12-11 17:35:54,1.0,,,,,,,
2023-12-11 17:37:03,,,,,,2576.0,22.6,43.36
2023-12-11 17:40:54,1.0,,,,,,,
2023-12-11 17:43:31,,378.0,532.0,30.3,30.0,,,
2023-12-11 17:45:54,1.0,,,,,,,
2023-12-11 17:50:54,1.0,,,,,,,
2023-12-11 17:53:32,,532.0,532.0,30.6,30.0,,,
2023-12-11 17:55:54,1.0,,,,,,,
2023-12-11 17:57:25,,,,,,2612.0,22.8,43.36
2023-12-11 18:00:54,1.0,,,,,,,
2023-12-11 18:03:33,,532.0,532.0,30.3,30.0,,,
2023-12-11 18:05:54,1.0,,,,,,,
2023-12-11 18:07:40,,,,,,2060.0,22.8,41.8
2023-12-11 18:10:54,1.0,,,,,,,
2023-12-11 18:13:34,,532.0,532.0,29.8,30.0,,,
2023-12-11 18:15:54,1.0,,,,,,,
2023-12-11 18:17:55,,,,,,1644.0,22.7,40.62
2023-12-11 18:20:54,1.0,,,,,,,
2023-12-11 18:23:35,,532.0,532.0,29.2,30.0,,,
2023-12-11 18:25:54,1.0,,,,,,,
2023-12-11 18:28:02,,,,,,1503.0,22.7,39.84
2023-12-11 18:30:54,1.0,,,,,,,
2023-12-11 18:33:35,,517.0,532.0,28.9,30.0,,,
2023-12-11 18:35:54,1.0,,,,,,,
2023-12-11 18:38:14,,,,,,1470.0,22.6,39.45
2023-12-11 18:40:54,1.0,,,,,,,
2023-12-11 18:43:36,,502.0,532.0,28.5,30.0,,,
2023-12-11 18:45:54,1.0,,,,,,,
2023-12-11 18:48:14,,,,,,1420.0,22.6,39.06
2023-12-11 18:50:54,1.0,,,,,,,
2023-12-11 18:53:37,,481.0,532.0,28.4,30.0,,,
2023-12-11 18:55:54,1.0,,,,,,,
2023-12-11 18:58:25,,,,,,1435.0,22.6,39.45
2023-12-11 19:00:54,1.0,,,,,,,
2023-12-11 19:03:38,,455.0,532.0,28.2,30.0,,,
2023-12-11 19:05:54,1.0,,,,,,,
2023-12-11 19:10:54,1.0,,,,,,,
2023-12-11 19:15:54,1.0,,,,,,,
2023-12-11 19:18:38,,,,,,1432.0,22.5,39.45
2023-12-11 19:20:53,1.0,,,,,,,
2023-12-11 19:23:40,,398.0,532.0,28.0,30.0,,,
2023-12-11 19:25:53,1.0,,,,,,,
2023-12-11 19:28:47,,,,,,1433.0,22.5,39.45
2023-12-11 19:30:53,1.0,,,,,,,
2023-12-11 19:33:41,,367.0,532.0,28.0,30.0,,,
2023-12-11 19:35:53,1.0,,,,,,,
2023-12-11 19:38:41,,,,,,1460.0,22.5,39.45
2023-12-11 19:40:53,1.0,,,,,,,
2023-12-11 19:43:42,,367.0,532.0,28.7,30.0,,,
2023-12-11 19:45:53,1.0,,,,,,,
2023-12-11 19:48:47,,,,,,1442.0,22.5,39.84
2023-12-11 19:50:54,1.0,,,,,,,
2023-12-11 19:53:43,,367.0,532.0,29.6,30.0,,,
2023-12-11 19:55:53,1.0,,,,,,,
2023-12-11 20:00:53,1.0,,,,,,,
2023-12-11 20:03:44,,367.0,532.0,29.9,30.0,,,
2023-12-11 20:05:53,1.0,,,,,,,
2023-12-11 20:09:19,,,,,,1393.0,22.7,39.45
2023-12-11 20:10:53,1.0,,,,,,,
2023-12-11 20:13:45,,367.0,532.0,30.5,30.0,,,
2023-12-11 20:15:53,1.0,,,,,,,
2023-12-11 20:19:33,,,,,,1309.0,22.7,39.45
2023-12-11 20:20:53,1.0,,,,,,,
2023-12-11 20:23:46,,532.0,532.0,30.6,30.0,,,
2023-12-11 20:25:53,1.0,,,,,,,
2023-12-11 20:29:35,,,,,,1253.0,22.8,39.06
2023-12-11 20:30:53,1.0,,,,,,,
2023-12-11 20:35:53,1.0,,,,,,,
2023-12-11 20:39:43,,,,,,1275.0,22.8,39.06
2023-12-11 20:40:53,1.0,,,,,,,
2023-12-11 20:43:48,,532.0,532.0,29.9,30.0,,,
2023-12-11 20:45:53,1.0,,,,,,,
2023-12-11 20:49:35,,,,,,1304.0,22.7,39.06
2023-12-11 20:50:53,1.0,,,,,,,
2023-12-11 20:53:49,,532.0,532.0,29.8,30.0,,,
2023-12-11 20:55:53,1.0,,,,,,,
2023-12-11 20:59:59,,,,,,1287.0,22.6,39.06
2023-12-11 21:00:53,1.0,,,,,,,
2023-12-11 21:03:51,,522.0,532.0,29.2,30.0,,,
2023-12-11 21:05:53,1.0,,,,,,,
2023-12-11 21:10:54,1.0,,,,,,,
2023-12-11 21:13:51,,507.0,532.0,28.9,30.0,,,
2023-12-11 21:15:53,1.0,,,,,,,
2023-12-11 21:20:53,1.0,,,,,,,
2023-12-11 21:23:52,,492.0,532.0,28.7,30.0,,,
2023-12-11 21:25:53,1.0,,,,,,,
2023-12-11 21:30:24,,,,,,1207.0,22.5,39.45
