datetime,closed,co2,temperature,humidity,motor_position,motor_range,trv_temperature,target_temperature
2023-12-21 05:33:14,,813.0,21.7,42.97,,,,
2023-12-21 05:43:17,,805.0,21.6,42.97,,,,
2023-12-21 05:53:19,,802.0,21.6,42.97,,,,
2023-12-21 05:57:01,True,,,,,,,
2023-12-21 05:57:07,True,,,,,,,
2023-12-21 06:03:21,,800.0,21.7,42.97,,,,
2023-12-21 06:13:08,,784.0,21.6,42.97,,,,
2023-12-21 06:23:26,,828.0,21.6,42.97,,,,
2023-12-21 06:27:01,True,,,,,,,
2023-12-21 06:27:07,True,,,,,,,
2023-12-21 06:33:29,,775.0,21.6,42.97,,,,
2023-12-21 06:43:31,,743.0,21.6,42.97,,,,
2023-12-21 06:53:33,,822.0,21.5,42.97,,,,
2023-12-21 06:57:01,True,,,,,,,
2023-12-21 06:57:07,True,,,,,,,
2023-12-21 07:03:36,,743.0,21.5,42.97,,,,
2023-12-21 07:13:38,,765.0,21.6,42.97,,,,
2023-12-21 07:23:41,,802.0,21.5,42.97,,,,
2023-12-21 07:27:01,True,,,,,,,
2023-12-21 07:27:07,True,,,,,,,
2023-12-21 07:33:43,,783.0,21.5,42.97,,,,
2023-12-21 07:43:45,,772.0,21.6,42.97,,,,
2023-12-21 07:53:48,,764.0,21.5,42.97,,,,
2023-12-21 07:57:01,True,,,,,,,
2023-12-21 07:57:07,True,,,,,,,
2023-12-21 08:03:50,,719.0,21.6,42.97,,,,
2023-12-21 08:13:53,,752.0,21.5,42.97,,,,
2023-12-21 08:23:55,,719.0,21.5,42.97,,,,
2023-12-21 08:27:00,True,,,,,,,
2023-12-21 08:27:06,True,,,,,,,
2023-12-21 08:33:57,,739.0,21.6,42.97,,,,
2023-12-21 08:44:00,,713.0,21.5,42.97,,,,
2023-12-21 08:53:30,,713.0,21.5,42.97,,,,
2023-12-21 08:57:00,True,,,,,,,
2023-12-21 08:57:06,True,,,,,,,
2023-12-21 09:03:40,,730.0,21.5,42.97,,,,
2023-12-21 09:13:57,,708.0,21.5,42.97,,,,
2023-12-21 09:24:13,,695.0,21.5,42.97,,,,
2023-12-21 09:27:00,True,,,,,,,
2023-12-21 09:27:06,True,,,,,,,
2023-12-21 09:34:13,,696.0,21.5,42.97,,,,
2023-12-21 09:44:15,,734.0,21.6,42.97,,,,
2023-12-21 09:54:18,,687.0,21.5,42.97,,,,
2023-12-21 09:57:00,True,,,,,,,
2023-12-21 09:57:06,True,,,,,,,
2023-12-21 10:04:20,,680.0,21.6,42.97,,,,
2023-12-21 10:14:22,,661.0,21.5,42.97,,,,
2023-12-21 10:24:25,,737.0,21.5,42.97,,,,
2023-12-21 10:27:00,True,,,,,,,
2023-12-21 10:27:06,True,,,,,,,
2023-12-21 10:34:11,,701.0,21.5,42.97,,,,
2023-12-21 10:44:29,,697.0,21.5,42.97,,,,
2023-12-21 10:54:32,,707.0,21.5,42.97,,,,
2023-12-21 10:57:00,True,,,,,,,
2023-12-21 10:57:06,True,,,,,,,
2023-12-21 11:04:34,,672.0,21.5,42.97,,,,
2023-12-21 11:14:36,,677.0,21.6,42.97,,,,
2023-12-21 11:24:38,,705.0,21.5,42.97,,,,
2023-12-21 11:26:59,True,,,,,,,
2023-12-21 11:27:05,True,,,,,,,
2023-12-21 11:34:40,,677.0,21.6,42.97,,,,
2023-12-21 11:44:43,,718.0,21.5,42.97,,,,
2023-12-21 11:54:45,,657.0,21.5,42.97,,,,
2023-12-21 11:56:59,True,,,,,,,
2023-12-21 11:57:05,True,,,,,,,
2023-12-21 12:04:47,,718.0,21.6,42.97,,,,
2023-12-21 12:14:50,,719.0,21.6,42.97,,,,
2023-12-21 12:24:52,,716.0,21.5,42.97,,,,
2023-12-21 12:26:59,True,,,,,,,
2023-12-21 12:27:05,True,,,,,,,
2023-12-21 12:34:55,,657.0,21.6,42.97,,,,
2023-12-21 12:44:57,,690.0,21.5,42.97,,,,
2023-12-21 12:54:59,,685.0,21.6,42.97,,,,
2023-12-21 12:56:59,True,,,,,,,
2023-12-21 12:57:05,True,,,,,,,
2023-12-21 13:05:02,,670.0,21.5,42.97,,,,
2023-12-21 13:15:03,,699.0,21.6,42.97,,,,
2023-12-21 13:25:05,,670.0,21.5,43.36,,,,
2023-12-21 13:26:59,True,,,,,,,
2023-12-21 13:27:05,True,,,,,,,
2023-12-21 13:35:08,,679.0,21.5,42.97,,,,
2023-12-21 13:45:10,,677.0,21.5,42.97,,,,
2023-12-21 13:55:13,,623.0,21.6,42.97,,,,
2023-12-21 13:57:00,True,,,,,,,
2023-12-21 13:57:05,True,,,,,,,
2023-12-21 14:05:15,,667.0,21.4,42.97,,,,
2023-12-21 14:15:17,,705.0,21.4,43.36,,,,
2023-12-21 14:25:20,,650.0,21.5,43.36,,,,
2023-12-21 14:26:59,True,,,,,,,
2023-12-21 14:27:05,True,,,,,,,
2023-12-21 14:35:22,,649.0,21.5,42.97,,,,
2023-12-21 14:45:25,,625.0,21.5,42.97,,,,
2023-12-21 14:55:27,,647.0,21.5,42.97,,,,
2023-12-21 14:56:58,True,,,,,,,
2023-12-21 14:57:04,True,,,,,,,
2023-12-21 15:05:29,,634.0,21.4,43.36,,,,
2023-12-21 15:15:32,,668.0,21.5,42.97,,,,
2023-12-21 15:26:58,True,,,,,,,
2023-12-21 15:27:04,True,,,,,,,
2023-12-21 15:35:12,,644.0,21.4,42.97,,,,
2023-12-21 15:45:29,,656.0,21.4,42.97,,,,
2023-12-21 15:55:45,,653.0,21.5,42.97,,,,
2023-12-21 15:56:58,True,,,,,,,
2023-12-21 15:57:04,True,,,,,,,
2023-12-21 16:05:45,,622.0,21.5,42.97,,,,
2023-12-21 16:15:47,,647.0,21.4,42.97,,,,
2023-12-21 16:25:50,,650.0,21.4,42.97,,,,
2023-12-21 16:26:58,True,,,,,,,
2023-12-21 16:27:04,True,,,,,,,
2023-12-21 16:35:52,,653.0,21.5,42.97,,,,
2023-12-21 16:45:55,,676.0,21.5,42.97,,,,
2023-12-21 16:55:57,,604.0,21.4,42.97,,,,
2023-12-21 16:56:58,True,,,,,,,
2023-12-21 16:57:04,True,,,,,,,
2023-12-21 17:05:43,,659.0,21.5,42.97,,,,
2023-12-21 17:15:44,,623.0,21.5,42.97,,,,
2023-12-21 17:25:47,,643.0,21.5,42.97,,,,
2023-12-21 17:26:58,True,,,,,,,
2023-12-21 17:27:04,True,,,,,,,
2023-12-21 17:36:05,,622.0,21.5,42.97,,,,
2023-12-21 17:46:08,,581.0,21.4,42.97,,,,
2023-12-21 17:56:10,,613.0,21.6,42.97,,,,
2023-12-21 17:56:58,True,,,,,,,
2023-12-21 17:57:03,True,,,,,,,
2023-12-21 18:06:12,,617.0,21.5,42.97,,,,
2023-12-21 18:16:15,,605.0,21.5,42.97,,,,
2023-12-21 18:26:17,,613.0,21.5,42.97,,,,
2023-12-21 18:26:57,True,,,,,,,
2023-12-21 18:27:03,True,,,,,,,
2023-12-21 18:36:20,,647.0,21.5,42.97,,,,
2023-12-21 18:46:22,,599.0,21.5,42.97,,,,
2023-12-21 18:56:24,,604.0,21.4,42.97,,,,
2023-12-21 18:56:57,True,,,,,,,
2023-12-21 18:57:03,True,,,,,,,
2023-12-21 19:06:27,,632.0,21.5,42.97,,,,
2023-12-21 19:16:28,,640.0,21.4,42.97,,,,
2023-12-21 19:26:14,,604.0,21.5,42.97,,,,
2023-12-21 19:26:57,True,,,,,,,
2023-12-21 19:27:03,True,,,,,,,
2023-12-21 19:36:33,,607.0,21.5,42.97,,,,
2023-12-21 19:46:35,,602.0,21.5,42.97,,,,
2023-12-21 19:56:38,,572.0,21.5,42.97,,,,
2023-12-21 19:56:57,True,,,,,,,
2023-12-21 19:57:03,True,,,,,,,
2023-12-21 20:06:40,,555.0,21.5,42.97,,,,
2023-12-21 20:16:42,,634.0,21.4,42.97,,,,
2023-12-21 20:26:29,,584.0,21.5,42.97,,,,
2023-12-21 20:26:57,True,,,,,,,
2023-12-21 20:27:03,True,,,,,,,
2023-12-21 20:36:47,,607.0,21.4,42.97,,,,
2023-12-21 20:46:50,,569.0,21.4,42.97,,,,
2023-12-21 20:56:52,,610.0,21.4,42.97,,,,
2023-12-21 20:56:57,True,,,,,,,
2023-12-21 20:57:03,True,,,,,,,
2023-12-21 21:06:54,,594.0,21.4,42.97,,,,
2023-12-21 21:16:57,,612.0,21.5,42.97,,,,
2023-12-21 21:26:56,True,,,,,,,
2023-12-21 21:26:59,,597.0,21.5,42.97,,,,
2023-12-21 21:27:02,True,,,,,,,
2023-12-21 21:37:02,,584.0,21.5,42.97,,,,
2023-12-21 21:47:04,,622.0,21.5,42.97,,,,
2023-12-21 21:56:34,,622.0,21.5,42.97,,,,
2023-12-21 21:56:56,True,,,,,,,
2023-12-21 21:57:02,True,,,,,,,
2023-12-21 22:06:45,,586.0,21.4,42.97,,,,
2023-12-21 22:17:01,,604.0,21.5,42.97,,,,
2023-12-21 22:26:56,True,,,,,,,
2023-12-21 22:27:02,True,,,,,,,
2023-12-21 22:27:17,,580.0,21.4,42.97,,,,
2023-12-21 22:37:17,,580.0,21.4,42.97,,,,
2023-12-21 22:47:19,,624.0,21.5,42.97,,,,
2023-12-21 22:56:56,True,,,,,,,
2023-12-21 22:57:02,True,,,,,,,
2023-12-21 22:57:06,,595.0,21.4,42.97,,,,
2023-12-21 23:07:24,,597.0,21.5,42.97,,,,
2023-12-21 23:17:27,,603.0,21.4,42.97,,,,
2023-12-21 23:26:56,True,,,,,,,
2023-12-21 23:27:02,True,,,,,,,
2023-12-21 23:27:29,,580.0,21.4,42.97,,,,
2023-12-21 23:37:31,,564.0,21.4,42.97,,,,
2023-12-21 23:47:34,,579.0,21.4,42.97,,,,
2023-12-21 23:56:56,True,,,,,,,
2023-12-21 23:57:02,True,,,,,,,
2023-12-21 23:57:20,,597.0,21.4,42.97,,,,
2023-12-22 00:07:38,,592.0,21.5,42.97,,,,
2023-12-22 00:17:41,,570.0,21.4,42.97,,,,
2023-12-22 00:26:56,True,,,,,,,
2023-12-22 00:27:02,True,,,,,,,
2023-12-22 00:27:43,,630.0,21.4,42.97,,,,
2023-12-22 00:37:30,,573.0,21.4,42.97,,,,
2023-12-22 00:47:48,,586.0,21.4,42.97,,,,
2023-12-22 00:56:55,True,,,,,,,
2023-12-22 00:57:01,True,,,,,,,
2023-12-22 00:57:50,,564.0,21.4,42.58,,,,
2023-12-22 01:07:53,,570.0,21.4,42.58,,,,
2023-12-22 01:17:55,,576.0,21.4,42.58,,,,
2023-12-22 01:26:55,True,,,,,,,
2023-12-22 01:27:01,True,,,,,,,
2023-12-22 01:27:58,,580.0,21.4,42.58,,,,
2023-12-22 01:38:00,,558.0,21.4,42.58,,,,
2023-12-22 01:48:02,,558.0,21.4,42.58,,,,
2023-12-22 01:56:55,True,,,,,,,
2023-12-22 01:57:01,True,,,,,,,
2023-12-22 01:57:49,,579.0,21.4,42.58,,,,
2023-12-22 02:08:07,,541.0,21.4,42.58,,,,
2023-12-22 02:18:10,,560.0,21.4,42.58,,,,
2023-12-22 02:26:55,True,,,,,,,
2023-12-22 02:27:01,True,,,,,,,
2023-12-22 02:28:12,,552.0,21.4,42.58,,,,
2023-12-22 02:38:14,,523.0,21.4,42.58,,,,
2023-12-22 02:48:01,,551.0,21.4,42.58,,,,
2023-12-22 02:56:55,True,,,,,,,
2023-12-22 02:57:01,True,,,,,,,
2023-12-22 02:58:19,,513.0,21.4,42.58,,,,
2023-12-22 03:08:22,,513.0,21.4,42.58,,,,
2023-12-22 03:18:24,,510.0,21.4,42.58,,,,
2023-12-22 03:26:55,True,,,,,,,
2023-12-22 03:27:01,True,,,,,,,
2023-12-22 03:28:26,,497.0,21.4,42.58,,,,
2023-12-22 03:38:29,,539.0,21.5,42.58,,,,
2023-12-22 03:48:31,,531.0,21.4,42.58,,,,
2023-12-22 03:56:55,True,,,,,,,
2023-12-22 03:57:00,True,,,,,,,
2023-12-22 03:58:34,,497.0,21.4,42.58,,,,
2023-12-22 04:08:36,,521.0,21.4,42.58,,,,
2023-12-22 04:18:38,,576.0,21.4,42.58,,,,
2023-12-22 04:26:54,True,,,,,,,
2023-12-22 04:27:00,True,,,,,,,
2023-12-22 04:28:09,,576.0,21.4,42.58,,,,
2023-12-22 04:38:19,,531.0,21.4,42.58,,,,
2023-12-22 04:48:35,,516.0,21.4,42.58,,,,
2023-12-22 04:56:54,True,,,,,,,
2023-12-22 04:57:00,True,,,,,,,
2023-12-22 04:58:52,,530.0,21.3,42.58,,,,
2023-12-22 05:08:51,,557.0,21.4,42.58,,,,
2023-12-22 05:18:54,,557.0,21.4,42.58,,,,
2023-12-22 05:26:54,True,,,,,,,
2023-12-22 05:27:00,True,,,,,,,
2023-12-22 05:28:56,,554.0,21.4,42.58,,,,
2023-12-22 05:38:59,,544.0,21.4,42.58,,,,
2023-12-22 05:49:01,,506.0,21.3,42.58,,,,
2023-12-22 05:56:54,True,,,,,,,
2023-12-22 05:57:00,True,,,,,,,
2023-12-22 05:59:03,,513.0,21.3,42.58,,,,
2023-12-22 06:08:50,,518.0,21.4,42.58,,,,
2023-12-22 06:19:08,,549.0,21.3,42.58,,,,
2023-12-22 06:26:54,True,,,,,,,
2023-12-22 06:27:00,True,,,,,,,
2023-12-22 06:29:09,,515.0,21.4,42.58,,,,
2023-12-22 06:39:12,,518.0,21.3,42.19,,,,
2023-12-22 06:49:14,,512.0,21.4,42.19,,,,
2023-12-22 06:56:54,True,,,,,,,
2023-12-22 06:57:00,True,,,,,,,
2023-12-22 06:59:16,,518.0,21.3,42.19,,,,
2023-12-22 07:09:19,,516.0,21.3,42.19,,,,
2023-12-22 07:19:21,,539.0,21.3,42.19,,,,
2023-12-22 07:26:53,True,,,,,,,
2023-12-22 07:26:59,True,,,,,,,
2023-12-22 07:29:24,,527.0,21.4,42.19,,,,
2023-12-22 07:39:26,,506.0,21.3,42.19,,,,
2023-12-22 07:49:28,,539.0,21.4,42.19,,,,
2023-12-22 07:56:53,True,,,,,,,
2023-12-22 07:56:59,True,,,,,,,
2023-12-22 07:59:31,,503.0,21.3,42.19,,,,
2023-12-22 08:09:33,,524.0,21.4,42.19,,,,
2023-12-22 08:19:36,,487.0,21.4,42.19,,,,
2023-12-22 08:26:53,True,,,,,,,
2023-12-22 08:26:59,True,,,,,,,
2023-12-22 08:29:38,,524.0,21.3,42.19,,,,
2023-12-22 08:39:40,,521.0,21.4,42.19,,,,
2023-12-22 08:49:43,,505.0,21.3,41.8,,,,
2023-12-22 08:56:53,True,,,,,,,
2023-12-22 08:56:59,True,,,,,,,
2023-12-22 08:59:45,,500.0,21.4,41.8,,,,
2023-12-22 09:09:48,,525.0,21.3,41.8,,,,
2023-12-22 09:19:49,,479.0,21.4,42.19,,,,
2023-12-22 09:26:53,True,,,,,,,
2023-12-22 09:26:59,True,,,,,,,
2023-12-22 09:29:52,,497.0,21.4,42.19,,,,
2023-12-22 09:39:54,,494.0,21.3,42.19,,,,
2023-12-22 09:49:56,,509.0,21.4,41.8,,,,
2023-12-22 09:56:53,True,,,,,,,
2023-12-22 09:56:59,True,,,,,,,
2023-12-22 09:59:58,,487.0,21.4,41.8,,,,
2023-12-22 10:10:01,,486.0,21.4,41.8,,,,
2023-12-22 10:20:03,,494.0,21.4,41.8,,,,
2023-12-22 10:26:53,True,,,,,,,
2023-12-22 10:26:59,True,,,,,,,
2023-12-22 10:30:06,,505.0,21.4,41.8,,,,
2023-12-22 10:40:08,,516.0,21.4,41.8,,,,
2023-12-22 10:50:10,,527.0,21.4,41.8,,,,
2023-12-22 10:56:52,True,,,,,,,
2023-12-22 10:56:58,True,,,,,,,
2023-12-22 10:59:41,,527.0,21.4,41.8,,,,
2023-12-22 11:09:51,,494.0,21.3,42.19,,,,
2023-12-22 11:20:07,,479.0,21.3,41.8,,,,
2023-12-22 11:26:52,True,,,,,,,
2023-12-22 11:26:58,True,,,,,,,
2023-12-22 11:30:23,,477.0,21.3,41.8,,,,
2023-12-22 11:40:23,,497.0,21.4,41.8,,,,
2023-12-22 11:50:10,,473.0,21.3,41.8,,,,
2023-12-22 11:56:52,True,,,,,,,
2023-12-22 11:56:58,True,,,,,,,
2023-12-22 12:00:28,,530.0,21.4,41.8,,,,
2023-12-22 12:10:15,,444.0,21.3,41.8,,,,
2023-12-22 12:20:33,,506.0,21.4,41.8,,,,
2023-12-22 12:26:52,True,,,,,,,
2023-12-22 12:26:58,True,,,,,,,
2023-12-22 12:30:35,,509.0,21.4,41.8,,,,
2023-12-22 12:40:38,,482.0,21.4,41.8,,,,
2023-12-22 12:50:40,,513.0,21.3,41.8,,,,
2023-12-22 12:56:52,True,,,,,,,
2023-12-22 12:56:58,True,,,,,,,
2023-12-22 13:00:43,,499.0,21.3,41.8,,,,
2023-12-22 13:10:45,,494.0,21.4,41.41,,,,
2023-12-22 13:20:47,,486.0,21.4,41.41,,,,
2023-12-22 13:26:52,True,,,,,,,
2023-12-22 13:26:58,True,,,,,,,
2023-12-22 13:30:50,,471.0,21.3,41.41,,,,
2023-12-22 13:40:52,,479.0,21.4,41.41,,,,
2023-12-22 13:50:55,,474.0,21.4,41.41,,,,
2023-12-22 13:56:52,True,,,,,,,
2023-12-22 13:56:57,True,,,,,,,
2023-12-22 14:00:57,,464.0,21.4,41.41,,,,
2023-12-22 14:11:00,,496.0,21.4,41.41,,,,
2023-12-22 14:21:02,,474.0,21.3,41.41,,,,
2023-12-22 14:26:51,True,,,,,,,
2023-12-22 14:26:57,True,,,,,,,
2023-12-22 14:31:04,,479.0,21.3,41.41,,,,
2023-12-22 14:41:06,,487.0,21.4,41.41,,,,
2023-12-22 14:50:53,,470.0,21.3,41.41,,,,
2023-12-22 14:56:51,True,,,,,,,
2023-12-22 14:56:57,True,,,,,,,
2023-12-22 15:01:11,,480.0,21.3,41.41,,,,
2023-12-22 15:11:14,,492.0,21.4,41.41,,,,
2023-12-22 15:21:15,,503.0,21.3,41.41,,,,
2023-12-22 15:26:51,True,,,,,,,
2023-12-22 15:26:57,True,,,,,,,
2023-12-22 15:31:17,,456.0,21.3,41.41,,,,
2023-12-22 15:41:20,,453.0,21.3,41.41,,,,
2023-12-22 15:51:22,,460.0,21.4,41.41,,,,
2023-12-22 15:56:51,True,,,,,,,
2023-12-22 15:56:57,True,,,,,,,
2023-12-22 16:01:24,,502.0,21.4,41.41,,,,
2023-12-22 16:11:27,,486.0,21.3,41.41,,,,
2023-12-22 16:21:29,,460.0,21.3,41.41,,,,
2023-12-22 16:26:51,True,,,,,,,
2023-12-22 16:26:57,True,,,,,,,
2023-12-22 16:31:32,,498.0,21.3,41.41,,,,
2023-12-22 16:41:34,,479.0,21.3,41.02,,,,
2023-12-22 16:51:36,,445.0,21.3,41.41,,,,
2023-12-22 16:56:51,True,,,,,,,
2023-12-22 16:56:57,True,,,,,,,
2023-12-22 17:01:39,,482.0,21.3,41.41,,,,
2023-12-22 17:11:41,,491.0,21.4,41.02,,,,
2023-12-22 17:21:44,,463.0,21.3,41.02,,,,
2023-12-22 17:26:50,True,,,,,,,
2023-12-22 17:26:56,True,,,,,,,
2023-12-22 17:31:14,,463.0,21.3,41.02,,,,
2023-12-22 17:41:24,,470.0,21.2,41.41,,,,
2023-12-22 17:51:40,,430.0,21.4,41.02,,,,
2023-12-22 17:56:50,True,,,,,,,
2023-12-22 17:56:56,True,,,,,,,
2023-12-22 18:01:57,,472.0,21.4,41.02,,,,
2023-12-22 18:11:57,,496.0,21.3,41.02,,,,
2023-12-22 18:21:59,,468.0,21.3,41.02,,,,
2023-12-22 18:26:50,True,,,,,,,
2023-12-22 18:26:56,True,,,,,,,
2023-12-22 18:32:01,,433.0,21.4,41.02,,,,
2023-12-22 18:42:04,,481.0,21.4,41.02,,,,
2023-12-22 18:52:06,,473.0,21.3,41.02,,,,
2023-12-22 18:56:50,True,,,,,,,
2023-12-22 18:56:56,True,,,,,,,
2023-12-22 19:02:09,,463.0,21.3,41.02,,,,
2023-12-22 19:12:11,,476.0,21.4,41.02,,,,
2023-12-22 19:22:13,,439.0,21.3,41.02,,,,
2023-12-22 19:26:50,True,,,,,,,
2023-12-22 19:26:56,True,,,,,,,
2023-12-22 19:32:16,,468.0,21.3,41.02,,,,
2023-12-22 19:42:18,,459.0,21.3,41.02,,,,
2023-12-22 19:52:21,,439.0,21.3,41.02,,,,
2023-12-22 19:56:50,True,,,,,,,
2023-12-22 19:56:56,True,,,,,,,
2023-12-22 20:02:23,,473.0,21.3,41.02,,,,
2023-12-22 20:12:25,,486.0,21.3,41.41,,,,
2023-12-22 20:22:12,,456.0,21.4,41.02,,,,
2023-12-22 20:26:50,True,,,,,,,
2023-12-22 20:26:56,True,,,,,,,
2023-12-22 20:32:30,,452.0,21.3,41.41,,,,
2023-12-22 20:42:33,,447.0,21.3,41.02,,,,
2023-12-22 20:52:35,,462.0,21.4,41.41,,,,
2023-12-22 20:56:50,True,,,,,,,
2023-12-22 20:56:55,True,,,,,,,
2023-12-22 21:02:37,,468.0,21.4,41.41,,,,
2023-12-22 21:12:40,,429.0,21.4,41.41,,,,
2023-12-22 21:22:41,,479.0,21.3,41.41,,,,
2023-12-22 21:26:49,True,,,,,,,
2023-12-22 21:26:55,True,,,,,,,
2023-12-22 21:32:43,,430.0,21.3,41.41,,,,
2023-12-22 21:42:46,,450.0,21.3,41.41,,,,
2023-12-22 21:52:48,,433.0,21.3,41.41,,,,
2023-12-22 21:56:49,True,,,,,,,
2023-12-22 21:56:55,True,,,,,,,
2023-12-22 22:02:51,,470.0,21.3,41.41,,,,
2023-12-22 22:12:53,,472.0,21.3,41.41,,,,
2023-12-22 22:22:55,,430.0,21.2,41.41,,,,
2023-12-22 22:26:49,True,,,,,,,
2023-12-22 22:26:55,True,,,,,,,
2023-12-22 22:32:58,,463.0,21.2,41.41,,,,
2023-12-22 22:43:00,,478.0,21.3,41.41,,,,
2023-12-22 22:53:03,,455.0,21.3,41.41,,,,
2023-12-22 22:56:49,True,,,,,,,
2023-12-22 22:56:55,True,,,,,,,
2023-12-22 23:03:05,,416.0,21.4,41.41,,,,
2023-12-22 23:13:07,,445.0,21.3,41.41,,,,
2023-12-22 23:23:10,,456.0,21.3,41.41,,,,
2023-12-22 23:26:49,True,,,,,,,
2023-12-22 23:26:55,True,,,,,,,
2023-12-22 23:33:12,,422.0,21.3,41.41,,,,
2023-12-22 23:43:15,,456.0,21.4,41.41,,,,
2023-12-22 23:53:17,,486.0,21.3,41.41,,,,
2023-12-22 23:56:49,True,,,,,,,
2023-12-22 23:56:55,True,,,,,,,
2023-12-23 00:02:47,,486.0,21.3,41.41,,,,
2023-12-23 00:12:58,,452.0,21.2,41.41,,,,
2023-12-23 00:23:14,,481.0,21.3,41.41,,,,
2023-12-23 00:26:48,True,,,,,,,
2023-12-23 00:26:54,True,,,,,,,
2023-12-23 00:33:14,,493.0,21.3,41.41,,,,
2023-12-23 00:43:32,,452.0,21.3,41.41,,,,
2023-12-23 00:53:35,,468.0,21.2,41.41,,,,
2023-12-23 00:56:48,True,,,,,,,
2023-12-23 00:56:55,True,,,,,,,
2023-12-23 01:03:37,,446.0,21.3,41.41,,,,
2023-12-23 01:13:39,,459.0,21.3,41.41,,,,
2023-12-23 01:23:42,,465.0,21.2,41.41,,,,
2023-12-23 01:26:48,True,,,,,,,
2023-12-23 01:26:54,True,,,,,,,
2023-12-23 01:33:44,,447.0,21.3,41.41,,,,
2023-12-23 01:43:47,,429.0,21.3,41.41,,,,
2023-12-23 01:53:49,,486.0,21.3,41.41,,,,
2023-12-23 01:56:48,True,,,,,,,
2023-12-23 01:56:54,True,,,,,,,
2023-12-23 02:03:51,,450.0,21.2,41.41,,,,
2023-12-23 02:13:54,,422.0,21.3,41.41,,,,
2023-12-23 02:23:56,,459.0,21.2,41.41,,,,
2023-12-23 02:26:48,True,,,,,,,
2023-12-23 02:26:54,True,,,,,,,
2023-12-23 02:33:59,,417.0,21.3,41.41,,,,
2023-12-23 02:44:01,,476.0,21.3,41.41,,,,
2023-12-23 02:54:03,,469.0,21.2,41.41,,,,
2023-12-23 02:56:48,True,,,,,,,
2023-12-23 02:56:54,True,,,,,,,
2023-12-23 03:03:50,,446.0,21.3,41.41,,,,
2023-12-23 03:14:08,,416.0,21.3,41.02,,,,
2023-12-23 03:24:09,,430.0,21.3,41.02,,,,
2023-12-23 03:26:47,True,,,,,,,
2023-12-23 03:26:53,True,,,,,,,
2023-12-23 03:34:12,,417.0,21.2,41.41,,,,
2023-12-23 03:44:14,,445.0,21.2,41.41,,,,
2023-12-23 03:54:17,,426.0,21.3,41.41,,,,
2023-12-23 03:56:47,True,,,,,,,
2023-12-23 03:56:53,True,,,,,,,
2023-12-23 04:04:19,,460.0,21.2,41.02,,,,
2023-12-23 04:14:21,,429.0,21.3,41.41,,,,
2023-12-23 04:24:24,,476.0,21.3,41.41,,,,
2023-12-23 04:26:47,True,,,,,,,
2023-12-23 04:26:53,True,,,,,,,
2023-12-23 04:34:26,,462.0,21.2,41.41,,,,
2023-12-23 04:44:29,,465.0,21.2,41.41,,,,
2023-12-23 04:54:31,,442.0,21.2,41.02,,,,
2023-12-23 04:56:47,True,,,,,,,
2023-12-23 04:56:53,True,,,,,,,
2023-12-23 05:04:33,,439.0,21.3,41.41,,,,
2023-12-23 05:14:20,,461.0,21.3,41.02,,,,
2023-12-23 05:24:38,,470.0,21.3,41.41,,,,
2023-12-23 05:26:47,True,,,,,,,
2023-12-23 05:26:53,True,,,,,,,
2023-12-23 05:34:40,,442.0,21.3,41.41,,,,
2023-12-23 05:44:43,,471.0,21.2,41.41,,,,
2023-12-23 05:54:46,,455.0,21.2,41.41,,,,
2023-12-23 05:56:47,True,,,,,,,
2023-12-23 05:56:53,True,,,,,,,
2023-12-23 06:04:48,,453.0,21.2,41.41,,,,
2023-12-23 06:14:50,,455.0,21.3,41.41,,,,
2023-12-23 06:24:52,,416.0,21.2,41.02,,,,
2023-12-23 06:26:47,True,,,,,,,
2023-12-23 06:26:53,True,,,,,,,
2023-12-23 06:34:23,,416.0,21.2,41.02,,,,
2023-12-23 06:44:33,,484.0,21.2,41.02,,,,
2023-12-23 06:54:49,,444.0,21.2,41.02,,,,
2023-12-23 06:56:47,True,,,,,,,
2023-12-23 06:56:52,True,,,,,,,
2023-12-23 07:05:05,,459.0,21.3,41.02,,,,
2023-12-23 07:14:49,,468.0,21.3,41.02,,,,
2023-12-23 07:24:52,,426.0,21.2,41.02,,,,
2023-12-23 07:26:46,True,,,,,,,
2023-12-23 07:26:52,True,,,,,,,
2023-12-23 07:35:10,,409.0,21.2,41.02,,,,
2023-12-23 07:45:13,,438.0,21.2,41.02,,,,
2023-12-23 07:55:15,,462.0,21.2,41.02,,,,
2023-12-23 07:56:46,True,,,,,,,
2023-12-23 07:56:52,True,,,,,,,
2023-12-23 08:05:17,,436.0,21.2,41.02,,,,
2023-12-23 08:15:20,,435.0,21.3,40.62,,,,
2023-12-23 08:25:22,,445.0,21.3,41.02,,,,
2023-12-23 08:26:46,True,,,,,,,
2023-12-23 08:26:52,True,,,,,,,
2023-12-23 08:35:09,,444.0,21.2,40.62,,,,
2023-12-23 08:45:27,,421.0,21.2,40.62,,,,
2023-12-23 08:55:29,,426.0,21.2,40.62,,,,
2023-12-23 08:56:46,True,,,,,,,
2023-12-23 08:56:52,True,,,,,,,
2023-12-23 09:05:32,,419.0,21.2,40.62,,,,
2023-12-23 09:15:34,,464.0,21.2,40.62,,,,
2023-12-23 09:25:37,,403.0,21.2,40.62,,,,
2023-12-23 09:26:46,True,,,,,,,
2023-12-23 09:26:52,True,,,,,,,
2023-12-23 09:35:39,,445.0,21.2,40.62,,,,
2023-12-23 09:45:41,,421.0,21.2,40.62,,,,
