datetime,co2,temperature,humidity,closed,motor_position,motor_range,trv_temperature,target_temperature
2023-11-30 20:28:42,,,,,554.0,554.0,24.1,20.0
2023-11-30 20:35:21,446.0,19.8,42.19,,,,,
2023-11-30 20:38:43,,,,,554.0,554.0,24.1,20.0
2023-11-30 20:45:39,479.0,19.9,42.19,,,,,
2023-11-30 20:48:44,,,,,554.0,554.0,24.1,20.0
2023-11-30 20:55:31,,,,True,,,,
2023-11-30 20:55:41,463.0,19.9,42.19,,,,,
2023-11-30 20:58:45,,,,,554.0,554.0,24.1,20.0
2023-11-30 21:05:44,457.0,19.9,42.19,,,,,
2023-11-30 21:08:46,,,,,554.0,554.0,24.1,20.0
2023-11-30 21:15:46,467.0,19.9,42.19,,,,,
2023-11-30 21:18:47,,,,,554.0,554.0,24.1,20.0
2023-11-30 21:25:31,,,,True,,,,
2023-11-30 21:25:49,504.0,19.9,42.19,,,,,
2023-11-30 21:28:48,,,,,554.0,554.0,24.1,20.0
2023-11-30 21:35:34,477.0,19.9,42.19,,,,,
2023-11-30 21:38:49,,,,,554.0,554.0,24.1,20.0
2023-11-30 21:45:52,474.0,19.9,42.19,,,,,
2023-11-30 21:48:50,,,,,554.0,554.0,24.1,20.0
2023-11-30 21:55:23,474.0,19.9,42.19,,,,,
2023-11-30 21:55:31,,,,True,,,,
2023-11-30 21:58:51,,,,,554.0,554.0,24.1,20.0
2023-11-30 22:05:33,489.0,19.8,42.19,,,,,
2023-11-30 22:08:51,,,,,554.0,554.0,24.1,20.0
2023-11-30 22:15:49,488.0,19.9,42.19,,,,,
2023-11-30 22:18:52,,,,,554.0,554.0,24.1,20.0
2023-11-30 22:25:31,,,,True,,,,
2023-11-30 22:26:05,486.0,19.8,42.19,,,,,
2023-11-30 22:28:53,,,,,554.0,554.0,24.1,20.0
2023-11-30 22:36:05,489.0,19.9,42.19,,,,,
2023-11-30 22:38:54,,,,,554.0,554.0,24.1,20.0
2023-11-30 22:46:06,485.0,19.9,42.19,,,,,
2023-11-30 22:48:55,,,,,554.0,554.0,24.1,20.0
2023-11-30 22:55:30,,,,True,,,,
2023-11-30 22:56:09,485.0,19.9,42.19,,,,,
2023-11-30 22:58:56,,,,,554.0,554.0,24.1,20.0
2023-11-30 23:06:11,500.0,19.8,42.19,,,,,
2023-11-30 23:08:56,,,,,554.0,554.0,24.1,20.0
2023-11-30 23:16:14,485.0,19.8,42.19,,,,,
2023-11-30 23:18:58,,,,,554.0,554.0,24.1,20.0
2023-11-30 23:25:30,,,,True,,,,
2023-11-30 23:26:16,477.0,19.9,42.19,,,,,
2023-11-30 23:28:59,,,,,554.0,554.0,24.1,20.0
2023-11-30 23:36:18,477.0,19.9,42.19,,,,,
2023-11-30 23:39:00,,,,,554.0,554.0,24.1,20.0
2023-11-30 23:46:21,527.0,19.9,42.19,,,,,
2023-11-30 23:49:01,,,,,554.0,554.0,24.1,20.0
2023-11-30 23:55:30,,,,True,,,,
2023-11-30 23:56:07,507.0,19.9,42.19,,,,,
2023-11-30 23:59:02,,,,,554.0,554.0,24.1,20.0
2023-12-01 00:06:26,460.0,19.8,42.19,,,,,
2023-12-01 00:09:03,,,,,554.0,554.0,24.1,20.0
2023-12-01 00:16:28,510.0,19.9,42.19,,,,,
2023-12-01 00:19:04,,,,,554.0,554.0,24.1,20.0
2023-12-01 00:25:30,,,,True,,,,
2023-12-01 00:26:30,528.0,19.9,42.19,,,,,
2023-12-01 00:29:05,,,,,554.0,554.0,24.1,20.0
2023-12-01 00:36:33,473.0,19.9,42.19,,,,,
2023-12-01 00:39:06,,,,,554.0,554.0,24.1,20.0
2023-12-01 00:46:35,500.0,19.8,42.19,,,,,
2023-12-01 00:49:06,,,,,554.0,554.0,24.1,20.0
2023-12-01 00:55:30,,,,True,,,,
2023-12-01 00:56:21,504.0,19.9,42.19,,,,,
2023-12-01 00:59:07,,,,,554.0,554.0,24.1,20.0
2023-12-01 01:06:40,497.0,19.9,42.19,,,,,
2023-12-01 01:09:08,,,,,554.0,554.0,24.1,20.0
2023-12-01 01:16:42,497.0,20.0,42.19,,,,,
2023-12-01 01:19:09,,,,,554.0,554.0,24.1,20.0
2023-12-01 01:25:30,,,,True,,,,
2023-12-01 01:26:45,493.0,20.0,42.19,,,,,
2023-12-01 01:29:10,,,,,554.0,554.0,24.1,20.0
2023-12-01 01:36:47,488.0,19.9,42.19,,,,,
2023-12-01 01:39:11,,,,,554.0,554.0,24.1,20.0
2023-12-01 01:46:33,506.0,19.9,42.19,,,,,
2023-12-01 01:49:12,,,,,554.0,554.0,24.1,20.0
2023-12-01 01:55:30,,,,True,,,,
2023-12-01 01:56:52,504.0,19.9,42.19,,,,,
2023-12-01 01:59:13,,,,,554.0,554.0,24.1,20.0
2023-12-01 02:06:54,501.0,19.9,42.19,,,,,
2023-12-01 02:09:14,,,,,554.0,554.0,24.1,20.0
2023-12-01 02:16:57,478.0,20.0,42.19,,,,,
2023-12-01 02:19:15,,,,,554.0,554.0,24.1,20.0
2023-12-01 02:25:30,,,,True,,,,
2023-12-01 02:26:59,496.0,19.9,42.19,,,,,
2023-12-01 02:29:16,,,,,554.0,554.0,24.3,20.0
2023-12-01 02:37:01,514.0,20.0,42.19,,,,,
2023-12-01 02:39:17,,,,,554.0,554.0,24.3,20.0
2023-12-01 02:47:03,477.0,19.9,42.19,,,,,
2023-12-01 02:49:18,,,,,554.0,554.0,24.1,20.0
2023-12-01 02:55:29,,,,True,,,,
2023-12-01 02:57:05,499.0,20.0,42.19,,,,,
2023-12-01 02:59:19,,,,,554.0,554.0,24.1,20.0
2023-12-01 03:06:51,496.0,19.9,42.19,,,,,
2023-12-01 03:09:20,,,,,554.0,554.0,24.1,20.0
2023-12-01 03:17:10,508.0,19.9,42.19,,,,,
2023-12-01 03:19:21,,,,,554.0,554.0,24.1,20.0
2023-12-01 03:25:29,,,,True,,,,
2023-12-01 03:27:12,501.0,19.9,42.19,,,,,
2023-12-01 03:29:21,,,,,554.0,554.0,24.1,20.0
2023-12-01 03:37:15,485.0,20.0,42.19,,,,,
2023-12-01 03:39:22,,,,,554.0,554.0,24.1,20.0
2023-12-01 03:47:17,489.0,19.9,42.19,,,,,
2023-12-01 03:49:23,,,,,554.0,554.0,24.1,20.0
2023-12-01 03:55:29,,,,True,,,,
2023-12-01 03:57:19,513.0,19.9,42.19,,,,,
2023-12-01 03:59:24,,,,,554.0,554.0,24.1,20.0
2023-12-01 04:07:22,481.0,20.0,42.19,,,,,
2023-12-01 04:09:25,,,,,554.0,554.0,24.1,20.0
2023-12-01 04:17:08,488.0,20.0,42.19,,,,,
2023-12-01 04:19:26,,,,,554.0,554.0,24.1,20.0
2023-12-01 04:25:29,,,,True,,,,
2023-12-01 04:26:55,488.0,20.0,42.19,,,,,
2023-12-01 04:29:27,,,,,554.0,554.0,24.1,20.0
2023-12-01 04:37:05,510.0,20.0,42.19,,,,,
2023-12-01 04:39:27,,,,,554.0,554.0,24.1,20.0
2023-12-01 04:47:21,475.0,19.9,42.19,,,,,
2023-12-01 04:49:29,,,,,554.0,554.0,24.1,20.0
2023-12-01 04:55:29,,,,True,,,,
2023-12-01 04:57:21,496.0,20.0,42.19,,,,,
2023-12-01 04:59:30,,,,,554.0,554.0,24.3,20.0
2023-12-01 05:07:39,492.0,20.0,42.19,,,,,
2023-12-01 05:09:31,,,,,554.0,554.0,24.3,20.0
2023-12-01 05:17:26,514.0,20.0,42.19,,,,,
2023-12-01 05:19:32,,,,,554.0,554.0,24.3,20.0
2023-12-01 05:25:29,,,,True,,,,
2023-12-01 05:27:44,478.0,20.0,42.19,,,,,
2023-12-01 05:29:33,,,,,554.0,554.0,24.3,20.0
2023-12-01 05:37:47,477.0,20.0,42.19,,,,,
2023-12-01 05:39:34,,,,,554.0,554.0,24.3,20.0
2023-12-01 05:47:49,506.0,20.0,42.19,,,,,
2023-12-01 05:49:35,,,,,554.0,554.0,24.3,20.0
2023-12-01 05:55:29,,,,True,,,,
2023-12-01 05:57:51,484.0,20.0,42.19,,,,,
2023-12-01 05:59:36,,,,,554.0,554.0,24.3,20.0
2023-12-01 06:07:54,493.0,20.0,42.19,,,,,
2023-12-01 06:09:36,,,,,554.0,554.0,24.3,20.0
2023-12-01 06:17:40,477.0,20.0,42.19,,,,,
2023-12-01 06:19:37,,,,,554.0,554.0,24.3,20.0
2023-12-01 06:25:29,,,,True,,,,
2023-12-01 06:27:59,525.0,20.0,42.19,,,,,
2023-12-01 06:29:38,,,,,554.0,554.0,24.5,20.0
2023-12-01 06:38:01,497.0,19.9,42.19,,,,,
2023-12-01 06:39:39,,,,,554.0,554.0,24.5,20.0
2023-12-01 06:48:02,511.0,20.0,42.19,,,,,
2023-12-01 06:49:40,,,,,554.0,554.0,24.5,20.0
2023-12-01 06:55:28,,,,True,,,,
2023-12-01 06:58:05,449.0,20.0,42.19,,,,,
2023-12-01 06:59:41,,,,,554.0,554.0,24.5,20.0
2023-12-01 07:08:07,499.0,20.0,42.19,,,,,
2023-12-01 07:09:42,,,,,554.0,554.0,24.5,20.0
2023-12-01 07:18:09,473.0,20.0,42.19,,,,,
2023-12-01 07:19:43,,,,,554.0,554.0,24.5,20.0
2023-12-01 07:25:28,,,,True,,,,
2023-12-01 07:28:12,467.0,20.0,42.19,,,,,
2023-12-01 07:29:44,,,,,554.0,554.0,24.5,20.0
2023-12-01 07:38:14,477.0,20.0,42.19,,,,,
2023-12-01 07:39:44,,,,,554.0,554.0,24.5,20.0
2023-12-01 07:48:17,468.0,19.9,42.19,,,,,
2023-12-01 07:49:46,,,,,554.0,554.0,24.5,20.0
2023-12-01 07:55:28,,,,True,,,,
2023-12-01 07:58:19,479.0,20.0,42.19,,,,,
2023-12-01 07:59:47,,,,,554.0,554.0,24.5,20.0
2023-12-01 08:08:21,463.0,20.0,42.19,,,,,
2023-12-01 08:09:48,,,,,554.0,554.0,24.5,20.0
2023-12-01 08:18:24,507.0,20.0,42.19,,,,,
2023-12-01 08:19:49,,,,,554.0,554.0,24.3,20.0
2023-12-01 08:25:28,,,,True,,,,
2023-12-01 08:28:26,503.0,20.0,42.19,,,,,
2023-12-01 08:29:50,,,,,554.0,554.0,24.3,20.0
2023-12-01 08:38:28,466.0,20.0,42.19,,,,,
2023-12-01 08:39:51,,,,,554.0,554.0,24.3,20.0
2023-12-01 08:48:14,506.0,20.0,42.19,,,,,
2023-12-01 08:49:51,,,,,554.0,554.0,24.1,20.0
2023-12-01 08:55:28,,,,True,,,,
2023-12-01 08:58:32,496.0,20.0,42.19,,,,,
2023-12-01 08:59:52,,,,,554.0,554.0,24.1,20.0
2023-12-01 09:08:34,463.0,19.9,42.19,,,,,
2023-12-01 09:09:53,,,,,554.0,554.0,24.1,20.0
2023-12-01 09:18:37,479.0,20.0,41.8,,,,,
2023-12-01 09:19:54,,,,,554.0,554.0,24.1,20.0
2023-12-01 09:25:28,,,,True,,,,
2023-12-01 09:28:39,460.0,20.0,41.8,,,,,
2023-12-01 09:29:55,,,,,554.0,554.0,24.1,20.0
2023-12-01 09:38:26,440.0,19.9,41.8,,,,,
2023-12-01 09:39:56,,,,,554.0,554.0,24.1,20.0
2023-12-01 09:48:44,495.0,20.0,42.19,,,,,
2023-12-01 09:49:57,,,,,554.0,554.0,24.1,20.0
2023-12-01 09:55:28,,,,True,,,,
2023-12-01 09:58:46,470.0,20.0,41.8,,,,,
2023-12-01 09:59:58,,,,,554.0,554.0,24.1,20.0
2023-12-01 10:08:49,475.0,20.0,42.19,,,,,
2023-12-01 10:09:59,,,,,554.0,554.0,24.3,20.0
2023-12-01 10:18:52,477.0,20.1,41.8,,,,,
2023-12-01 10:20:00,,,,,554.0,554.0,24.3,20.0
2023-12-01 10:25:28,,,,True,,,,
2023-12-01 10:28:54,521.0,20.0,41.8,,,,,
2023-12-01 10:30:01,,,,,554.0,554.0,24.3,20.0
2023-12-01 10:38:56,488.0,20.0,41.8,,,,,
2023-12-01 10:40:02,,,,,554.0,554.0,24.3,20.0
2023-12-01 10:48:57,473.0,20.0,41.8,,,,,
2023-12-01 10:50:03,,,,,554.0,554.0,24.3,20.0
2023-12-01 10:55:28,,,,True,,,,
2023-12-01 10:58:28,473.0,20.0,41.8,,,,,
2023-12-01 11:00:04,,,,,554.0,554.0,24.3,20.0
2023-12-01 11:08:38,477.0,20.0,41.8,,,,,
2023-12-01 11:10:05,,,,,554.0,554.0,24.3,20.0
2023-12-01 11:18:54,466.0,20.0,41.8,,,,,
2023-12-01 11:20:06,,,,,554.0,554.0,24.3,20.0
2023-12-01 11:25:27,,,,True,,,,
2023-12-01 11:29:10,474.0,20.0,41.8,,,,,
2023-12-01 11:30:06,,,,,554.0,554.0,24.5,20.0
2023-12-01 11:39:10,467.0,20.0,41.8,,,,,
2023-12-01 11:40:07,,,,,554.0,554.0,24.5,20.0
2023-12-01 11:49:13,460.0,20.0,42.19,,,,,
2023-12-01 11:50:08,,,,,554.0,554.0,24.5,20.0
2023-12-01 11:55:27,,,,True,,,,
2023-12-01 11:59:15,473.0,20.0,41.8,,,,,
2023-12-01 12:00:10,,,,,554.0,554.0,24.5,20.0
2023-12-01 12:09:17,484.0,20.1,42.19,,,,,
2023-12-01 12:10:10,,,,,554.0,554.0,24.5,20.0
2023-12-01 12:19:20,474.0,20.0,42.19,,,,,
2023-12-01 12:20:11,,,,,554.0,554.0,24.5,20.0
2023-12-01 12:25:27,,,,True,,,,
2023-12-01 12:29:22,456.0,20.1,41.8,,,,,
2023-12-01 12:30:12,,,,,554.0,554.0,24.5,20.0
2023-12-01 12:39:09,478.0,20.0,42.19,,,,,
2023-12-01 12:40:13,,,,,554.0,554.0,24.5,20.0
2023-12-01 12:49:11,504.0,20.1,42.19,,,,,
2023-12-01 12:50:14,,,,,554.0,554.0,24.5,20.0
2023-12-01 12:55:27,,,,True,,,,
2023-12-01 12:59:13,525.0,20.0,42.19,,,,,
2023-12-01 13:00:15,,,,,554.0,554.0,24.5,20.0
2023-12-01 13:09:16,490.0,20.0,42.19,,,,,
2023-12-01 13:10:16,,,,,554.0,554.0,24.5,20.0
2023-12-01 13:19:34,507.0,20.0,42.19,,,,,
2023-12-01 13:20:17,,,,,554.0,554.0,24.5,20.0
2023-12-01 13:25:27,,,,True,,,,
2023-12-01 13:29:36,477.0,20.1,42.19,,,,,
2023-12-01 13:30:18,,,,,554.0,554.0,24.5,20.0
2023-12-01 13:39:39,460.0,20.0,42.19,,,,,
2023-12-01 13:40:19,,,,,554.0,554.0,24.3,20.0
2023-12-01 13:49:41,508.0,20.0,42.19,,,,,
2023-12-01 13:50:18,,,,,554.0,554.0,24.3,20.0
2023-12-01 13:55:27,,,,True,,,,
2023-12-01 13:59:44,538.0,20.0,42.19,,,,,
2023-12-01 14:00:20,,,,,554.0,554.0,24.3,20.0
2023-12-01 14:09:46,514.0,20.0,42.19,,,,,
2023-12-01 14:10:21,,,,,554.0,554.0,24.3,20.0
2023-12-01 14:19:48,510.0,20.0,42.19,,,,,
2023-12-01 14:20:22,,,,,554.0,554.0,24.3,20.0
2023-12-01 14:25:27,,,,True,,,,
2023-12-01 14:29:51,470.0,20.1,42.19,,,,,
2023-12-01 14:30:23,,,,,554.0,554.0,24.3,20.0
2023-12-01 14:39:37,495.0,20.0,42.19,,,,,
2023-12-01 14:40:24,,,,,554.0,554.0,24.3,20.0
2023-12-01 14:49:56,478.0,20.1,42.19,,,,,
2023-12-01 14:50:25,,,,,554.0,554.0,24.5,20.0
2023-12-01 14:55:26,,,,True,,,,
2023-12-01 14:59:58,503.0,20.0,42.58,,,,,
2023-12-01 15:00:26,,,,,554.0,554.0,24.3,20.0
2023-12-01 15:10:00,507.0,20.0,42.19,,,,,
2023-12-01 15:10:27,,,,,554.0,554.0,24.3,20.0
2023-12-01 15:20:03,528.0,20.0,42.58,,,,,
2023-12-01 15:20:28,,,,,554.0,554.0,24.3,20.0
2023-12-01 15:25:26,,,,True,,,,
2023-12-01 15:30:05,511.0,20.0,42.58,,,,,
2023-12-01 15:30:29,,,,,554.0,554.0,24.3,20.0
2023-12-01 15:40:08,511.0,20.0,42.58,,,,,
2023-12-01 15:40:30,,,,,554.0,554.0,24.1,20.0
2023-12-01 15:49:54,508.0,20.0,42.58,,,,,
2023-12-01 15:50:31,,,,,554.0,554.0,24.1,20.0
2023-12-01 15:55:26,,,,True,,,,
2023-12-01 16:00:12,542.0,20.0,42.58,,,,,
2023-12-01 16:00:32,,,,,554.0,554.0,24.1,20.0
2023-12-01 16:10:15,539.0,20.1,42.19,,,,,
2023-12-01 16:10:33,,,,,554.0,554.0,24.3,20.0
2023-12-01 16:20:17,553.0,20.0,42.19,,,,,
2023-12-01 16:20:34,,,,,554.0,554.0,24.3,20.0
2023-12-01 16:25:26,,,,True,,,,
2023-12-01 16:30:20,473.0,20.0,42.19,,,,,
2023-12-01 16:30:35,,,,,554.0,554.0,24.5,20.0
2023-12-01 16:40:22,541.0,20.0,42.19,,,,,
2023-12-01 16:40:35,,,,,554.0,554.0,24.5,20.0
2023-12-01 16:50:24,518.0,20.0,42.19,,,,,
2023-12-01 16:50:36,,,,,554.0,554.0,24.5,20.0
2023-12-01 16:55:26,,,,True,,,,
2023-12-01 17:00:27,521.0,20.0,42.19,,,,,
2023-12-01 17:00:36,,,,,554.0,554.0,24.5,20.0
2023-12-01 17:10:29,513.0,20.0,42.19,,,,,
2023-12-01 17:10:38,,,,,554.0,554.0,24.5,20.0
2023-12-01 17:20:32,496.0,20.0,42.19,,,,,
2023-12-01 17:20:39,,,,,554.0,554.0,24.5,20.0
2023-12-01 17:25:26,,,,True,,,,
2023-12-01 17:30:02,496.0,20.0,42.19,,,,,
2023-12-01 17:30:40,,,,,554.0,554.0,24.6,20.0
2023-12-01 17:40:12,497.0,19.9,42.19,,,,,
2023-12-01 17:40:41,,,,,554.0,554.0,24.5,20.0
2023-12-01 17:50:28,495.0,20.0,42.19,,,,,
2023-12-01 17:50:42,,,,,554.0,554.0,24.5,20.0
2023-12-01 17:55:26,,,,True,,,,
2023-12-01 18:00:43,,,,,554.0,554.0,24.5,20.0
2023-12-01 18:00:44,489.0,20.0,42.19,,,,,
2023-12-01 18:10:44,,,,,554.0,554.0,24.5,20.0
2023-12-01 18:10:44,517.0,20.0,42.19,,,,,
2023-12-01 18:20:31,514.0,20.0,42.19,,,,,
2023-12-01 18:20:45,,,,,554.0,554.0,24.5,20.0
2023-12-01 18:25:25,,,,True,,,,
2023-12-01 18:30:46,,,,,554.0,554.0,24.5,20.0
2023-12-01 18:30:49,496.0,20.0,42.19,,,,,
2023-12-01 18:40:47,,,,,554.0,554.0,24.5,20.0
2023-12-01 18:40:52,534.0,20.0,42.19,,,,,
2023-12-01 18:50:48,,,,,554.0,554.0,24.5,20.0
2023-12-01 18:50:54,485.0,20.0,42.19,,,,,
2023-12-01 18:55:25,,,,True,,,,
2023-12-01 19:00:49,,,,,554.0,554.0,24.5,20.0
2023-12-01 19:00:56,521.0,20.0,42.19,,,,,
2023-12-01 19:10:49,,,,,554.0,554.0,24.5,20.0
2023-12-01 19:10:59,486.0,19.9,42.19,,,,,
2023-12-01 19:20:50,,,,,554.0,554.0,24.5,20.0
2023-12-01 19:21:01,515.0,20.0,42.19,,,,,
2023-12-01 19:25:25,,,,True,,,,
2023-12-01 19:30:51,,,,,554.0,554.0,24.3,20.0
2023-12-01 19:31:04,511.0,20.0,42.58,,,,,
2023-12-01 19:40:52,,,,,554.0,554.0,24.3,20.0
2023-12-01 19:41:06,535.0,19.9,42.19,,,,,
2023-12-01 19:50:53,,,,,554.0,554.0,24.3,20.0
2023-12-01 19:51:08,528.0,20.0,42.19,,,,,
2023-12-01 19:55:25,,,,True,,,,
2023-12-01 20:00:54,,,,,554.0,554.0,24.3,20.0
2023-12-01 20:01:11,478.0,20.0,42.19,,,,,
2023-12-01 20:10:55,,,,,554.0,554.0,24.3,20.0
2023-12-01 20:11:13,525.0,20.0,42.19,,,,,
2023-12-01 20:20:57,,,,,554.0,554.0,24.3,20.0
2023-12-01 20:21:16,496.0,20.0,42.19,,,,,
2023-12-01 20:25:25,,,,True,,,,
2023-12-01 20:30:57,,,,,554.0,554.0,24.1,20.0
2023-12-01 20:31:18,523.0,19.9,42.19,,,,,
2023-12-01 20:40:58,,,,,554.0,554.0,24.1,20.0
2023-12-01 20:41:20,514.0,20.0,42.19,,,,,
2023-12-01 20:50:59,,,,,554.0,554.0,24.1,20.0
2023-12-01 20:51:23,500.0,20.1,42.19,,,,,
2023-12-01 20:55:25,,,,True,,,,
2023-12-01 21:01:00,,,,,554.0,554.0,24.1,20.0
2023-12-01 21:01:25,510.0,20.0,42.19,,,,,
2023-12-01 21:11:01,,,,,554.0,554.0,24.1,20.0
2023-12-01 21:11:27,495.0,20.0,42.19,,,,,
2023-12-01 21:21:02,,,,,554.0,554.0,24.1,20.0
2023-12-01 21:21:30,492.0,20.0,42.19,,,,,
2023-12-01 21:25:25,,,,True,,,,
2023-12-01 21:31:03,,,,,554.0,554.0,24.1,20.0
2023-12-01 21:31:32,507.0,20.0,42.19,,,,,
2023-12-01 21:41:04,,,,,554.0,554.0,24.1,20.0
2023-12-01 21:41:35,503.0,20.0,42.19,,,,,
2023-12-01 21:51:04,,,,,554.0,554.0,24.1,20.0
2023-12-01 21:51:37,511.0,20.0,42.19,,,,,
2023-12-01 21:55:25,,,,True,,,,
2023-12-01 22:01:06,,,,,554.0,554.0,24.1,20.0
2023-12-01 22:01:38,506.0,20.0,42.19,,,,,
2023-12-01 22:11:06,,,,,554.0,554.0,24.1,20.0
2023-12-01 22:11:41,551.0,20.0,42.19,,,,,
2023-12-01 22:21:07,,,,,554.0,554.0,24.1,20.0
2023-12-01 22:21:43,504.0,20.0,42.19,,,,,
2023-12-01 22:25:24,,,,True,,,,
2023-12-01 22:31:08,,,,,554.0,554.0,24.1,20.0
2023-12-01 22:31:29,521.0,20.0,42.19,,,,,
2023-12-01 22:41:09,,,,,554.0,554.0,24.1,20.0
2023-12-01 22:41:48,524.0,20.0,42.19,,,,,
2023-12-01 22:51:10,,,,,554.0,554.0,24.1,20.0
2023-12-01 22:51:50,511.0,20.0,42.19,,,,,
2023-12-01 22:55:24,,,,True,,,,
2023-12-01 23:01:11,,,,,554.0,554.0,24.1,20.0
2023-12-01 23:01:53,549.0,20.0,42.19,,,,,
2023-12-01 23:11:12,,,,,554.0,554.0,24.1,20.0
2023-12-01 23:11:55,506.0,20.0,42.19,,,,,
2023-12-01 23:21:13,,,,,554.0,554.0,24.1,20.0
2023-12-01 23:21:57,518.0,20.0,42.19,,,,,
2023-12-01 23:25:24,,,,True,,,,
2023-12-01 23:31:14,,,,,554.0,554.0,24.1,20.0
2023-12-01 23:32:00,507.0,20.0,42.19,,,,,
2023-12-01 23:41:15,,,,,554.0,554.0,24.1,20.0
2023-12-01 23:42:02,517.0,20.0,42.19,,,,,
2023-12-01 23:51:16,,,,,554.0,554.0,24.1,20.0
2023-12-01 23:52:05,503.0,20.0,42.19,,,,,
2023-12-01 23:55:24,,,,True,,,,
2023-12-02 00:01:17,,,,,554.0,554.0,24.1,20.0
2023-12-02 00:01:35,503.0,20.0,42.19,,,,,
2023-12-02 00:11:18,,,,,554.0,554.0,24.1,20.0
2023-12-02 00:11:45,501.0,19.9,42.19,,,,,
2023-12-02 00:21:19,,,,,554.0,554.0,24.1,20.0
2023-12-02 00:22:01,525.0,20.0,42.19,,,,,
2023-12-02 00:25:24,,,,True,,,,
2023-12-02 00:31:19,,,,,554.0,554.0,24.1,20.0
2023-12-02 00:32:17,518.0,20.0,42.19,,,,,
2023-12-02 00:41:20,,,,,554.0,554.0,24.1,20.0
2023-12-02 00:42:02,539.0,20.0,42.19,,,,,
2023-12-02 00:51:21,,,,,554.0,554.0,24.1,20.0
2023-12-02 00:52:19,481.0,20.0,42.19,,,,,
2023-12-02 00:55:24,,,,True,,,,
2023-12-02 01:01:22,,,,,554.0,554.0,24.1,20.0
2023-12-02 01:02:05,520.0,20.0,42.19,,,,,
2023-12-02 01:11:23,,,,,554.0,554.0,24.1,20.0
2023-12-02 01:12:24,500.0,20.0,42.19,,,,,
2023-12-02 01:21:24,,,,,554.0,554.0,24.1,20.0
2023-12-02 01:22:26,511.0,20.0,42.19,,,,,
2023-12-02 01:25:24,,,,True,,,,
2023-12-02 01:31:25,,,,,554.0,554.0,24.1,20.0
2023-12-02 01:32:28,530.0,20.0,42.19,,,,,
2023-12-02 01:41:26,,,,,554.0,554.0,24.1,20.0
2023-12-02 01:42:31,530.0,20.0,42.19,,,,,
2023-12-02 01:51:27,,,,,554.0,554.0,24.1,20.0
2023-12-02 01:52:33,525.0,20.0,42.19,,,,,
2023-12-02 01:55:24,,,,True,,,,
2023-12-02 02:01:28,,,,,554.0,554.0,24.1,20.0
2023-12-02 02:02:19,488.0,20.0,42.19,,,,,
2023-12-02 02:11:29,,,,,554.0,554.0,24.1,20.0
2023-12-02 02:12:38,485.0,19.9,42.19,,,,,
2023-12-02 02:21:30,,,,,554.0,554.0,24.1,20.0
2023-12-02 02:22:40,490.0,19.9,42.19,,,,,
2023-12-02 02:25:23,,,,True,,,,
2023-12-02 02:31:29,,,,,554.0,554.0,24.1,20.0
2023-12-02 02:32:43,524.0,20.0,42.19,,,,,
2023-12-02 02:41:32,,,,,554.0,554.0,24.1,20.0
2023-12-02 02:42:45,532.0,20.0,42.19,,,,,
2023-12-02 02:51:33,,,,,554.0,554.0,24.1,20.0
2023-12-02 02:52:47,500.0,20.0,42.19,,,,,
2023-12-02 02:55:23,,,,True,,,,
2023-12-02 03:01:34,,,,,554.0,554.0,24.1,20.0
2023-12-02 03:02:50,503.0,19.9,42.19,,,,,
2023-12-02 03:11:34,,,,,554.0,554.0,24.1,20.0
2023-12-02 03:12:52,492.0,20.0,42.19,,,,,
2023-12-02 03:21:35,,,,,554.0,554.0,24.1,20.0
2023-12-02 03:22:55,504.0,20.0,42.19,,,,,
2023-12-02 03:25:23,,,,True,,,,
2023-12-02 03:31:36,,,,,554.0,554.0,24.1,20.0
2023-12-02 03:32:57,475.0,20.0,42.19,,,,,
2023-12-02 03:41:37,,,,,554.0,554.0,24.1,20.0
2023-12-02 03:42:59,514.0,20.0,42.19,,,,,
2023-12-02 03:51:38,,,,,554.0,554.0,24.1,20.0
2023-12-02 03:52:46,514.0,20.0,42.19,,,,,
2023-12-02 03:55:23,,,,True,,,,
2023-12-02 04:01:39,,,,,554.0,554.0,24.1,20.0
2023-12-02 04:03:04,513.0,20.0,42.19,,,,,
2023-12-02 04:11:40,,,,,554.0,554.0,24.1,20.0
2023-12-02 04:13:07,508.0,20.0,42.19,,,,,
2023-12-02 04:21:41,,,,,554.0,554.0,24.1,20.0
2023-12-02 04:23:09,521.0,20.0,42.19,,,,,
2023-12-02 04:25:23,,,,True,,,,
2023-12-02 04:31:42,,,,,554.0,554.0,24.1,20.0
2023-12-02 04:33:11,496.0,20.1,42.19,,,,,
2023-12-02 04:41:43,,,,,554.0,554.0,24.1,20.0
2023-12-02 04:43:14,495.0,20.0,42.19,,,,,
2023-12-02 04:51:44,,,,,554.0,554.0,24.1,20.0
2023-12-02 04:53:16,496.0,20.0,42.19,,,,,
2023-12-02 04:55:23,,,,True,,,,
2023-12-02 05:01:45,,,,,554.0,554.0,24.1,20.0
2023-12-02 05:03:03,517.0,20.1,42.19,,,,,
2023-12-02 05:11:46,,,,,554.0,554.0,24.1,20.0
2023-12-02 05:13:21,484.0,20.0,42.19,,,,,
2023-12-02 05:21:47,,,,,554.0,554.0,24.1,20.0
2023-12-02 05:23:23,523.0,19.9,42.19,,,,,
2023-12-02 05:25:23,,,,True,,,,
2023-12-02 05:31:48,,,,,554.0,554.0,24.1,20.0
2023-12-02 05:33:26,464.0,20.0,42.19,,,,,
