datetime,closed,co2,temperature,humidity
2023-11-02 10:58:53,,1373.0,23.1,51.95
2023-11-02 11:00:50,True,,,
2023-11-02 11:00:56,True,,,
2023-11-02 11:08:59,,1452.0,23.2,51.95
2023-11-02 11:19:06,,1383.0,23.2,51.56
2023-11-02 11:29:12,,1385.0,23.2,51.95
2023-11-02 11:30:50,True,,,
2023-11-02 11:30:56,True,,,
2023-11-02 11:39:19,,1355.0,23.4,51.56
2023-11-02 11:49:25,,1398.0,23.4,51.95
2023-11-02 11:59:15,,1493.0,23.4,51.56
2023-11-02 12:00:50,True,,,
2023-11-02 12:00:56,True,,,
2023-11-02 12:09:38,,1373.0,23.5,51.17
2023-11-02 12:19:44,,1267.0,23.3,51.17
2023-11-02 12:30:50,True,,,
2023-11-02 12:30:56,True,,,
2023-11-02 12:39:57,,1246.0,23.2,50.78
2023-11-02 12:50:02,,1241.0,23.2,50.78
2023-11-02 13:00:09,,1198.0,23.3,50.78
2023-11-02 13:00:50,True,,,
2023-11-02 13:00:56,True,,,
2023-11-02 13:10:15,,1160.0,23.1,50.78
2023-11-02 13:20:21,,1091.0,23.1,50.78
2023-11-02 13:30:28,,1141.0,23.2,50.78
2023-11-02 13:30:49,True,,,
2023-11-02 13:30:55,True,,,
2023-11-02 13:40:02,,1141.0,23.2,50.78
2023-11-02 13:50:17,,1091.0,23.1,50.78
2023-11-02 14:00:37,,1077.0,23.0,50.78
2023-11-02 14:00:49,True,,,
2023-11-02 14:00:55,True,,,
2023-11-02 14:10:57,,1128.0,23.0,50.78
2023-11-02 14:21:01,,1091.0,22.9,50.78
2023-11-02 14:30:49,True,,,
2023-11-02 14:30:55,True,,,
2023-11-02 14:31:07,,1111.0,23.0,50.78
2023-11-02 14:41:14,,1106.0,23.0,50.78
2023-11-02 14:51:20,,1157.0,22.9,50.78
2023-11-02 15:00:49,True,,,
2023-11-02 15:00:55,True,,,
2023-11-02 15:01:27,,1054.0,22.9,50.78
2023-11-02 15:11:17,,1099.0,22.8,50.78
2023-11-02 15:21:39,,1073.0,22.8,50.78
2023-11-02 15:30:49,True,,,
2023-11-02 15:30:55,True,,,
2023-11-02 15:31:46,,1040.0,22.9,50.78
2023-11-02 15:41:32,,1013.0,22.8,50.78
2023-11-02 15:51:51,,1061.0,22.8,50.78
2023-11-02 16:00:49,True,,,
2023-11-02 16:00:55,True,,,
2023-11-02 16:01:57,,1020.0,22.8,50.78
2023-11-02 16:12:03,,1041.0,22.8,50.78
2023-11-02 16:22:10,,984.0,22.7,50.78
2023-11-02 16:30:49,True,,,
2023-11-02 16:30:55,True,,,
2023-11-02 16:32:16,,997.0,22.7,50.78
2023-11-02 16:42:23,,999.0,22.7,50.78
2023-11-02 16:52:28,,977.0,22.7,50.78
2023-11-02 17:00:49,True,,,
2023-11-02 17:00:54,True,,,
2023-11-02 17:02:34,,1015.0,22.7,50.78
2023-11-02 17:12:41,,976.0,22.7,50.78
2023-11-02 17:22:47,,972.0,22.6,50.78
2023-11-02 17:30:48,True,,,
2023-11-02 17:30:54,True,,,
2023-11-02 17:32:53,,951.0,22.7,50.78
2023-11-02 17:42:44,,895.0,22.6,50.78
2023-11-02 17:53:06,,989.0,22.7,50.78
2023-11-02 18:00:48,True,,,
2023-11-02 18:00:54,True,,,
2023-11-02 18:03:13,,918.0,22.6,50.78
2023-11-02 18:13:19,,934.0,22.7,50.78
2023-11-02 18:23:26,,913.0,22.6,50.78
2023-11-02 18:30:48,True,,,
2023-11-02 18:30:54,True,,,
2023-11-02 18:33:16,,910.0,22.6,50.78
2023-11-02 18:43:38,,894.0,22.7,50.78
2023-11-02 18:53:45,,907.0,22.6,50.78
2023-11-02 19:00:48,True,,,
2023-11-02 19:00:54,True,,,
2023-11-02 19:03:51,,986.0,22.6,50.78
2023-11-02 19:13:58,,928.0,22.7,51.17
2023-11-02 19:24:04,,876.0,22.7,51.17
2023-11-02 19:30:48,True,,,
2023-11-02 19:30:54,True,,,
2023-11-02 19:34:10,,884.0,22.6,51.17
2023-11-02 19:44:01,,887.0,22.5,51.17
2023-11-02 19:54:24,,885.0,22.6,50.78
2023-11-02 20:00:48,True,,,
2023-11-02 20:00:54,True,,,
2023-11-02 20:04:30,,961.0,22.6,51.17
2023-11-02 20:14:04,,961.0,22.6,51.17
2023-11-02 20:24:14,,842.0,22.6,51.17
2023-11-02 20:30:47,True,,,
2023-11-02 20:30:53,True,,,
2023-11-02 20:34:30,,849.0,22.6,50.78
2023-11-02 20:44:46,,879.0,22.6,51.17
2023-11-02 20:54:47,,845.0,22.6,51.17
2023-11-02 21:00:47,True,,,
2023-11-02 21:00:53,True,,,
2023-11-02 21:04:49,,863.0,22.6,51.17
2023-11-02 21:14:35,,860.0,22.6,51.17
2023-11-02 21:24:54,,866.0,22.6,51.17
2023-11-02 21:30:47,True,,,
2023-11-02 21:30:53,True,,,
2023-11-02 21:34:56,,828.0,22.6,51.17
2023-11-02 21:44:59,,795.0,22.6,51.17
2023-11-02 21:55:02,,829.0,22.6,51.17
2023-11-02 22:00:47,True,,,
2023-11-02 22:00:53,True,,,
2023-11-02 22:04:47,,815.0,22.6,51.17
2023-11-02 22:15:06,,821.0,22.6,51.17
2023-11-02 22:25:08,,825.0,22.6,51.17
2023-11-02 22:30:47,True,,,
2023-11-02 22:30:53,True,,,
2023-11-02 22:35:11,,817.0,22.6,51.17
2023-11-02 22:45:13,,829.0,22.5,51.17
2023-11-02 22:55:14,,785.0,22.5,51.17
2023-11-02 23:00:47,True,,,
2023-11-02 23:00:53,True,,,
2023-11-02 23:05:17,,863.0,22.6,51.17
2023-11-02 23:15:19,,794.0,22.6,51.17
2023-11-02 23:25:21,,771.0,22.6,51.17
2023-11-02 23:30:47,True,,,
2023-11-02 23:30:53,True,,,
2023-11-02 23:35:24,,791.0,22.6,51.17
2023-11-02 23:45:26,,884.0,22.5,51.17
2023-11-02 23:55:29,,836.0,22.5,51.17
2023-11-03 00:00:47,True,,,
2023-11-03 00:00:53,True,,,
2023-11-03 00:05:32,,751.0,22.6,51.17
2023-11-03 00:15:33,,841.0,22.5,51.17
2023-11-03 00:25:36,,759.0,22.5,51.17
2023-11-03 00:30:46,True,,,
2023-11-03 00:30:52,True,,,
2023-11-03 00:35:38,,750.0,22.5,51.17
