datetime,motor_position,motor_range,trv_temperature,target_temperature,closed,co2,temperature,humidity
2024-01-20 05:00:38,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:03:21,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:06:21,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:09:22,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:09:43,,,,,,726.0,20.6,41.41
2024-01-20 05:12:23,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:12:32,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:12:41,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:15:24,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:18:25,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:18:34,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:18:43,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:18:52,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:19:01,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:19:10,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:19:45,,,,,,702.0,20.6,41.41
2024-01-20 05:21:26,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:21:39,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:21:48,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:24:26,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:26:24,,,,,True,,,
2024-01-20 05:26:30,,,,,True,,,
2024-01-20 05:27:27,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:29:47,,,,,,738.0,20.6,41.41
2024-01-20 05:30:28,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:30:37,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:33:29,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:36:29,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:39:30,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:39:39,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:39:49,,,,,,731.0,20.6,41.41
2024-01-20 05:42:31,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:45:32,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:45:41,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:45:50,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:45:59,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:48:33,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:49:19,,,,,,731.0,20.6,41.41
2024-01-20 05:51:33,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:51:43,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:51:52,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:52:01,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:52:10,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:52:19,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:52:28,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:54:34,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:54:43,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:54:53,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:56:24,,,,,True,,,
2024-01-20 05:56:30,,,,,True,,,
2024-01-20 05:57:35,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:57:44,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:57:53,580.0,580.0,24.5,6.0,,,,
2024-01-20 05:59:29,,,,,,740.0,20.5,41.41
2024-01-20 06:00:36,580.0,580.0,24.5,6.0,,,,
2024-01-20 06:03:37,580.0,580.0,24.5,6.0,,,,
2024-01-20 06:06:37,580.0,580.0,24.5,6.0,,,,
2024-01-20 06:09:38,580.0,580.0,24.5,6.0,,,,
2024-01-20 06:09:45,,,,,,732.0,20.6,41.41
2024-01-20 06:12:39,580.0,580.0,24.5,6.0,,,,
2024-01-20 06:15:40,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:18:41,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:19:45,,,,,,725.0,20.5,41.41
2024-01-20 06:21:41,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:24:42,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:24:52,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:26:23,,,,,True,,,
2024-01-20 06:26:29,,,,,True,,,
2024-01-20 06:27:43,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:27:52,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:28:01,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:30:04,,,,,,735.0,20.5,41.41
2024-01-20 06:30:44,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:30:53,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:33:45,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:33:54,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:34:03,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:34:12,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:36:46,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:36:55,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:39:46,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:39:55,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:40:06,,,,,,731.0,20.5,41.41
2024-01-20 06:42:47,580.0,580.0,24.5,6.0,,,,
2024-01-20 06:42:56,580.0,580.0,24.5,6.0,,,,
2024-01-20 06:43:05,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:45:48,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:48:49,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:49:53,,,,,,729.0,20.5,41.41
2024-01-20 06:51:50,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:54:50,580.0,580.0,24.3,6.0,,,,
2024-01-20 06:56:23,,,,,True,,,
2024-01-20 06:56:29,,,,,True,,,
2024-01-20 06:57:51,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:00:11,,,,,,709.0,20.6,41.41
2024-01-20 07:00:52,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:01:01,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:03:53,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:06:53,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:07:03,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:09:54,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:10:03,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:10:13,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:10:13,,,,,,699.0,20.6,41.41
2024-01-20 07:10:22,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:10:31,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:10:40,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:10:49,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:10:58,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:12:55,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:13:04,580.0,580.0,24.3,6.0,,,,
2024-01-20 07:15:56,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:18:57,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:20:16,,,,,,670.0,20.5,41.41
2024-01-20 07:21:57,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:24:58,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:26:23,,,,,True,,,
2024-01-20 07:26:29,,,,,True,,,
2024-01-20 07:27:59,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:28:08,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:30:18,,,,,,688.0,20.5,41.41
2024-01-20 07:31:00,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:34:01,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:37:01,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:40:02,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:40:05,,,,,,660.0,20.5,41.41
2024-01-20 07:40:11,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:40:21,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:40:30,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:43:03,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:43:12,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:43:21,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:46:04,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:49:05,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:50:23,,,,,,655.0,20.5,41.41
2024-01-20 07:52:05,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:52:15,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:55:06,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:55:15,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:55:24,580.0,580.0,24.5,6.0,,,,
2024-01-20 07:56:23,,,,,True,,,
2024-01-20 07:56:29,,,,,True,,,
2024-01-20 07:58:07,580.0,580.0,24.5,6.0,,,,
2024-01-20 08:00:25,,,,,,705.0,20.6,41.41
2024-01-20 08:01:08,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:04:09,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:07:09,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:10:10,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:10:19,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:10:28,,,,,,634.0,20.6,41.41
2024-01-20 08:10:29,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:13:11,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:16:12,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:19:13,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:20:30,,,,,,623.0,20.6,41.41
2024-01-20 08:22:13,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:25:14,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:25:23,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:25:33,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:26:23,,,,,True,,,
2024-01-20 08:26:29,,,,,True,,,
2024-01-20 08:28:15,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:30:33,,,,,,664.0,20.6,41.41
2024-01-20 08:31:16,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:34:17,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:34:26,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:37:18,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:37:27,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:40:18,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:40:35,,,,,,643.0,20.6,41.41
2024-01-20 08:43:19,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:43:28,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:46:20,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:46:29,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:46:38,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:46:47,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:46:56,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:49:21,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:49:30,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:50:37,,,,,,667.0,20.6,41.41
2024-01-20 08:52:21,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:55:22,580.0,580.0,24.6,6.0,,,,
2024-01-20 08:56:23,,,,,True,,,
2024-01-20 08:56:29,,,,,True,,,
2024-01-20 08:58:23,580.0,580.0,24.6,6.0,,,,
2024-01-20 09:00:40,,,,,,640.0,20.6,41.41
2024-01-20 09:01:24,580.0,580.0,24.6,6.0,,,,
2024-01-20 09:04:25,580.0,580.0,24.6,6.0,,,,
2024-01-20 09:04:34,580.0,580.0,24.6,6.0,,,,
2024-01-20 09:07:25,580.0,580.0,24.6,6.0,,,,
2024-01-20 09:10:27,580.0,580.0,24.6,6.0,,,,
2024-01-20 09:10:35,580.0,580.0,24.6,6.0,,,,
2024-01-20 09:10:42,,,,,,612.0,20.6,41.41
2024-01-20 09:13:27,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:13:36,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:16:28,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:19:29,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:20:45,,,,,,649.0,20.6,41.41
2024-01-20 09:22:30,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:25:30,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:26:23,,,,,True,,,
2024-01-20 09:26:29,,,,,True,,,
2024-01-20 09:28:31,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:30:47,,,,,,642.0,20.6,41.41
2024-01-20 09:31:32,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:31:41,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:34:33,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:34:42,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:37:33,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:37:43,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:37:52,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:38:01,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:40:34,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:40:49,,,,,,663.0,20.6,41.41
2024-01-20 09:43:35,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:43:44,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:46:36,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:46:45,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:46:54,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:49:37,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:50:36,,,,,,624.0,20.6,41.02
2024-01-20 09:52:37,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:55:38,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:55:47,580.0,580.0,24.5,6.0,,,,
2024-01-20 09:56:22,,,,,True,,,
2024-01-20 09:56:28,,,,,True,,,
2024-01-20 09:58:39,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:00:54,,,,,,596.0,20.6,41.02
2024-01-20 10:01:40,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:04:41,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:07:41,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:07:51,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:10:42,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:10:57,,,,,,600.0,20.6,41.02
2024-01-20 10:13:44,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:16:44,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:16:53,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:19:45,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:19:54,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:20:03,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:20:12,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:20:59,,,,,,620.0,20.6,41.41
2024-01-20 10:22:46,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:25:46,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:25:55,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:26:05,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:26:14,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:26:22,,,,,True,,,
2024-01-20 10:26:23,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:26:28,,,,,True,,,
2024-01-20 10:26:32,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:26:41,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:28:47,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:31:01,,,,,,625.0,20.6,41.02
2024-01-20 10:31:48,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:31:57,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:32:06,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:34:49,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:37:50,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:37:59,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:40:50,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:40:59,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:41:04,,,,,,608.0,20.6,41.02
2024-01-20 10:41:09,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:43:51,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:46:52,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:47:01,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:49:53,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:50:50,,,,,,603.0,20.6,41.02
2024-01-20 10:52:54,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:55:54,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:56:03,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:56:13,580.0,580.0,24.5,6.0,,,,
2024-01-20 10:56:22,,,,,True,,,
2024-01-20 10:56:28,,,,,True,,,
2024-01-20 10:58:55,580.0,580.0,24.6,6.0,,,,
2024-01-20 10:59:04,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:00:53,,,,,,624.0,20.6,41.02
2024-01-20 11:01:56,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:04:57,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:05:06,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:05:15,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:05:24,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:07:58,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:10:58,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:11:11,,,,,,598.0,20.6,41.02
2024-01-20 11:13:59,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:17:00,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:17:09,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:17:18,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:20:01,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:21:13,,,,,,580.0,20.6,41.02
2024-01-20 11:23:02,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:26:02,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:26:22,,,,,True,,,
2024-01-20 11:26:28,,,,,True,,,
2024-01-20 11:29:03,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:31:16,,,,,,620.0,20.6,41.02
2024-01-20 11:32:04,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:32:13,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:35:05,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:38:05,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:41:06,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:41:18,,,,,,588.0,20.6,41.02
2024-01-20 11:44:07,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:47:08,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:50:10,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:51:21,,,,,,563.0,20.6,41.02
2024-01-20 11:53:09,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:53:19,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:56:10,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:56:19,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:56:22,,,,,True,,,
2024-01-20 11:56:28,,,,,True,,,
2024-01-20 11:56:29,580.0,580.0,24.6,6.0,,,,
2024-01-20 11:59:11,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:01:23,,,,,,550.0,20.6,41.02
2024-01-20 12:02:12,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:02:21,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:02:30,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:05:13,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:08:14,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:11:14,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:11:25,,,,,,536.0,20.6,41.41
2024-01-20 12:14:15,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:14:24,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:17:16,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:20:17,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:20:56,,,,,,536.0,20.6,41.41
2024-01-20 12:23:18,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:26:18,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:26:22,,,,,True,,,
2024-01-20 12:26:27,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:26:28,,,,,True,,,
2024-01-20 12:29:19,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:31:06,,,,,,563.0,20.6,41.02
2024-01-20 12:32:20,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:35:21,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:35:30,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:35:39,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:35:48,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:35:58,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:36:06,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:38:22,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:41:22,,,,,,572.0,20.6,41.02
2024-01-20 12:41:22,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:44:23,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:47:24,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:47:33,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:50:25,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:50:34,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:51:38,,,,,,545.0,20.6,41.02
2024-01-20 12:53:26,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:56:22,,,,,True,,,
2024-01-20 12:56:26,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:56:28,,,,,True,,,
2024-01-20 12:56:35,580.0,580.0,24.6,6.0,,,,
2024-01-20 12:59:27,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:01:38,,,,,,593.0,20.6,41.41
2024-01-20 13:02:28,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:02:37,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:05:29,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:05:38,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:08:30,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:11:25,,,,,,560.0,20.6,41.02
2024-01-20 13:11:30,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:11:39,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:11:49,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:11:58,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:14:31,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:17:32,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:17:41,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:20:33,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:20:42,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:20:51,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:21:43,,,,,,593.0,20.6,41.02
2024-01-20 13:23:34,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:23:43,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:26:21,,,,,True,,,
2024-01-20 13:26:27,,,,,True,,,
2024-01-20 13:26:34,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:26:43,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:29:35,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:29:44,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:29:53,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:31:46,,,,,,588.0,20.6,41.02
2024-01-20 13:32:36,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:32:45,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:35:37,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:38:38,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:38:47,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:41:32,,,,,,550.0,20.6,41.02
2024-01-20 13:41:38,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:44:39,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:44:48,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:44:57,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:47:40,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:47:49,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:50:41,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:50:50,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:50:59,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:51:08,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:51:17,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:51:26,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:51:35,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:51:50,,,,,,582.0,20.6,41.02
2024-01-20 13:53:42,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:56:21,,,,,True,,,
2024-01-20 13:56:27,,,,,True,,,
2024-01-20 13:56:42,580.0,580.0,24.6,6.0,,,,
2024-01-20 13:59:43,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:01:53,,,,,,552.0,20.6,41.02
2024-01-20 14:02:44,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:05:45,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:08:46,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:08:55,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:09:04,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:09:13,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:11:46,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:11:55,,,,,,539.0,20.6,41.02
2024-01-20 14:14:47,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:17:48,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:20:49,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:20:58,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:21:07,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:21:16,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:21:58,,,,,,547.0,20.6,41.02
2024-01-20 14:23:49,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:26:21,,,,,True,,,
2024-01-20 14:26:27,,,,,True,,,
2024-01-20 14:26:50,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:26:59,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:27:09,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:29:51,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:32:00,,,,,,569.0,20.6,41.02
2024-01-20 14:32:52,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:35:53,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:38:54,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:39:03,580.0,580.0,24.6,6.0,,,,
2024-01-20 14:41:54,580.0,580.0,24.6,6.0,,,,
