DateFrom,DateTo,mean_temp,mean_relative_hum,mean_wind_speed,mean_wind_dir,mean_pressure,mean_cloud_cover,mean_radiation
2023-12-23 09:00:00+00:00,2023-12-23 10:00:00+00:00,1.7,80.1,4.6,293.0,992.8,12.0,128.2
2023-12-23 08:00:00+00:00,2023-12-23 09:00:00+00:00,1.3,81.3,4.4,296.0,992.6,23.0,59.5
2023-12-23 07:00:00+00:00,2023-12-23 08:00:00+00:00,1.2,81.3,4.8,298.0,992.2,39.0,3.9
2023-12-23 06:00:00+00:00,2023-12-23 07:00:00+00:00,1.1,82.8,5.0,300.0,991.9,34.0,0.0
2023-12-23 05:00:00+00:00,2023-12-23 06:00:00+00:00,0.9,86.3,5.5,299.0,991.6,9.0,0.0
2023-12-23 04:00:00+00:00,2023-12-23 05:00:00+00:00,0.3,92.9,6.4,305.0,991.4,53.0,0.0
2023-12-23 03:00:00+00:00,2023-12-23 04:00:00+00:00,0.2,92.6,6.5,306.0,991.0,41.0,0.0
2023-12-23 02:00:00+00:00,2023-12-23 03:00:00+00:00,1.2,77.7,7.4,295.0,990.5,90.0,0.0
2023-12-23 01:00:00+00:00,2023-12-23 02:00:00+00:00,1.5,65.0,8.2,300.0,990.3,78.0,0.0
2023-12-23 00:00:00+00:00,2023-12-23 01:00:00+00:00,1.3,64.3,8.4,302.0,989.9,47.0,0.0
2023-12-22 23:00:00+00:00,2023-12-23 00:00:00+00:00,1.3,62.5,7.5,302.0,989.3,6.0,0.0
2023-12-22 22:00:00+00:00,2023-12-22 23:00:00+00:00,1.5,59.2,7.5,305.0,988.5,0.0,0.0
2023-12-22 21:00:00+00:00,2023-12-22 22:00:00+00:00,1.5,59.2,6.3,305.0,987.6,0.0,0.0
2023-12-22 20:00:00+00:00,2023-12-22 21:00:00+00:00,1.6,59.0,6.9,307.0,986.9,0.0,0.0
2023-12-22 19:00:00+00:00,2023-12-22 20:00:00+00:00,1.8,59.7,7.0,304.0,986.3,6.0,0.0
2023-12-22 18:00:00+00:00,2023-12-22 19:00:00+00:00,1.9,62.6,7.8,303.0,985.7,9.0,0.0
2023-12-22 17:00:00+00:00,2023-12-22 18:00:00+00:00,1.8,68.4,6.9,309.0,985.4,79.0,0.0
2023-12-22 16:00:00+00:00,2023-12-22 17:00:00+00:00,2.5,66.1,7.9,303.0,984.8,62.0,0.0
2023-12-22 15:00:00+00:00,2023-12-22 16:00:00+00:00,2.5,65.1,8.1,304.0,984.3,82.0,0.0
2023-12-22 14:00:00+00:00,2023-12-22 15:00:00+00:00,3.0,63.6,8.6,305.0,983.5,82.0,5.8
2023-12-22 13:00:00+00:00,2023-12-22 14:00:00+00:00,3.3,63.6,8.7,303.0,982.7,80.0,58.3
2023-12-22 12:00:00+00:00,2023-12-22 13:00:00+00:00,3.5,64.5,9.1,302.0,982.0,68.0,144.5
2023-12-22 11:00:00+00:00,2023-12-22 12:00:00+00:00,3.8,64.5,9.7,305.0,981.5,62.0,174.5
2023-12-22 10:00:00+00:00,2023-12-22 11:00:00+00:00,3.8,66.3,9.7,307.0,980.8,59.0,121.4
2023-12-22 09:00:00+00:00,2023-12-22 10:00:00+00:00,3.6,67.2,10.2,315.0,979.9,84.0,41.6
2023-12-22 08:00:00+00:00,2023-12-22 09:00:00+00:00,3.2,70.5,11.1,316.0,978.8,92.0,25.0
2023-12-22 07:00:00+00:00,2023-12-22 08:00:00+00:00,2.1,81.4,11.4,315.0,977.5,93.0,1.5
2023-12-22 06:00:00+00:00,2023-12-22 07:00:00+00:00,2.3,81.2,11.2,318.0,975.9,89.0,0.0
2023-12-22 05:00:00+00:00,2023-12-22 06:00:00+00:00,3.2,71.3,11.0,306.0,974.2,89.0,0.0
2023-12-22 04:00:00+00:00,2023-12-22 05:00:00+00:00,3.2,66.3,11.2,300.0,973.7,92.0,0.0
2023-12-22 03:00:00+00:00,2023-12-22 04:00:00+00:00,2.9,63.8,11.3,296.0,973.5,81.0,0.0
2023-12-22 02:00:00+00:00,2023-12-22 03:00:00+00:00,3.0,60.6,11.1,298.0,973.5,64.0,0.0
2023-12-22 01:00:00+00:00,2023-12-22 02:00:00+00:00,3.4,57.4,11.1,303.0,973.4,24.0,0.0
2023-12-22 00:00:00+00:00,2023-12-22 01:00:00+00:00,3.6,66.4,11.6,301.0,972.4,86.0,0.0
2023-12-21 23:00:00+00:00,2023-12-22 00:00:00+00:00,2.9,84.1,10.7,304.0,971.8,87.0,0.0
2023-12-21 22:00:00+00:00,2023-12-21 23:00:00+00:00,3.1,86.6,10.4,308.0,970.9,88.0,0.0
2023-12-21 21:00:00+00:00,2023-12-21 22:00:00+00:00,4.1,86.9,9.6,298.0,969.1,97.0,0.0
2023-12-21 20:00:00+00:00,2023-12-21 21:00:00+00:00,4.6,85.3,9.5,310.0,967.8,93.0,0.0
2023-12-21 19:00:00+00:00,2023-12-21 20:00:00+00:00,4.0,88.2,10.8,299.0,965.5,90.0,0.0
2023-12-21 18:00:00+00:00,2023-12-21 19:00:00+00:00,3.8,88.4,9.0,263.0,965.4,93.0,0.0
2023-12-21 17:00:00+00:00,2023-12-21 18:00:00+00:00,4.0,85.5,8.0,258.0,966.9,90.0,0.0
2023-12-21 16:00:00+00:00,2023-12-21 17:00:00+00:00,4.3,82.5,7.8,268.0,968.7,90.0,0.0
2023-12-21 15:00:00+00:00,2023-12-21 16:00:00+00:00,5.5,77.2,7.3,277.0,969.5,69.0,0.0
2023-12-21 14:00:00+00:00,2023-12-21 15:00:00+00:00,6.7,80.1,8.3,276.0,969.6,67.0,6.2
2023-12-21 13:00:00+00:00,2023-12-21 14:00:00+00:00,7.1,83.6,8.0,274.0,969.6,50.0,37.5
2023-12-21 12:00:00+00:00,2023-12-21 13:00:00+00:00,7.4,89.8,6.8,274.0,970.1,89.0,29.6
2023-12-21 11:00:00+00:00,2023-12-21 12:00:00+00:00,7.2,94.8,6.3,258.0,970.6,99.0,44.1
2023-12-21 10:00:00+00:00,2023-12-21 11:00:00+00:00,7.0,95.4,5.8,244.0,972.2,93.0,29.7
2023-12-21 09:00:00+00:00,2023-12-21 10:00:00+00:00,6.4,96.4,4.6,235.0,974.7,93.0,9.5
2023-12-21 08:00:00+00:00,2023-12-21 09:00:00+00:00,5.1,97.3,4.8,196.0,977.4,93.0,4.0
2023-12-21 07:00:00+00:00,2023-12-21 08:00:00+00:00,4.3,97.0,4.9,182.0,980.5,94.0,0.0
2023-12-21 06:00:00+00:00,2023-12-21 07:00:00+00:00,3.9,96.4,4.2,183.0,983.4,94.0,0.0
2023-12-21 05:00:00+00:00,2023-12-21 06:00:00+00:00,3.7,94.8,3.5,198.0,986.4,100.0,0.0
2023-12-21 04:00:00+00:00,2023-12-21 05:00:00+00:00,3.2,93.3,2.7,211.0,988.8,93.0,0.0
2023-12-21 03:00:00+00:00,2023-12-21 04:00:00+00:00,3.1,93.8,2.2,225.0,990.7,90.0,0.0
2023-12-21 02:00:00+00:00,2023-12-21 03:00:00+00:00,3.1,93.8,3.0,247.0,991.9,90.0,0.0
2023-12-21 01:00:00+00:00,2023-12-21 02:00:00+00:00,2.7,93.7,3.0,244.0,992.7,89.0,0.0
2023-12-21 00:00:00+00:00,2023-12-21 01:00:00+00:00,2.9,92.2,3.2,248.0,993.8,86.0,0.0
2023-12-20 23:00:00+00:00,2023-12-21 00:00:00+00:00,3.0,90.1,3.6,245.0,994.5,90.0,0.0
2023-12-20 22:00:00+00:00,2023-12-20 23:00:00+00:00,3.1,87.4,4.1,252.0,995.4,93.0,0.0
2023-12-20 21:00:00+00:00,2023-12-20 22:00:00+00:00,2.7,87.4,4.1,259.0,996.0,51.0,0.0
2023-12-20 20:00:00+00:00,2023-12-20 21:00:00+00:00,2.0,87.9,3.8,254.0,996.6,24.0,0.0
2023-12-20 19:00:00+00:00,2023-12-20 20:00:00+00:00,2.3,85.7,4.2,265.0,997.1,7.0,0.0
2023-12-20 18:00:00+00:00,2023-12-20 19:00:00+00:00,2.8,83.6,5.3,270.0,997.3,7.0,0.0
2023-12-20 17:00:00+00:00,2023-12-20 18:00:00+00:00,2.8,83.9,5.2,271.0,997.2,25.0,0.0
2023-12-20 16:00:00+00:00,2023-12-20 17:00:00+00:00,3.1,84.1,5.6,271.0,997.1,6.0,0.0
2023-12-20 15:00:00+00:00,2023-12-20 16:00:00+00:00,3.5,85.3,5.5,272.0,996.9,47.0,0.0
2023-12-20 14:00:00+00:00,2023-12-20 15:00:00+00:00,3.7,86.9,6.0,275.0,996.6,87.0,8.6
2023-12-20 13:00:00+00:00,2023-12-20 14:00:00+00:00,3.8,88.8,5.8,281.0,996.3,75.0,42.9
2023-12-20 12:00:00+00:00,2023-12-20 13:00:00+00:00,4.1,89.5,6.4,279.0,996.0,89.0,46.4
2023-12-20 11:00:00+00:00,2023-12-20 12:00:00+00:00,4.3,89.3,5.4,264.0,996.1,89.0,43.1
2023-12-20 10:00:00+00:00,2023-12-20 11:00:00+00:00,4.4,90.7,4.1,262.0,996.8,90.0,31.6
2023-12-20 09:00:00+00:00,2023-12-20 10:00:00+00:00,3.8,91.6,3.5,252.0,997.6,52.0,66.4
2023-12-20 08:00:00+00:00,2023-12-20 09:00:00+00:00,3.4,92.1,4.1,243.0,998.1,81.0,30.2
2023-12-20 07:00:00+00:00,2023-12-20 08:00:00+00:00,4.0,91.8,4.5,254.0,998.4,89.0,1.1
2023-12-20 06:00:00+00:00,2023-12-20 07:00:00+00:00,4.6,90.7,4.6,252.0,998.9,91.0,0.0
2023-12-20 05:00:00+00:00,2023-12-20 06:00:00+00:00,4.6,91.5,4.8,250.0,999.4,93.0,0.0
2023-12-20 04:00:00+00:00,2023-12-20 05:00:00+00:00,4.2,92.2,3.9,234.0,1000.2,82.0,0.0
2023-12-20 03:00:00+00:00,2023-12-20 04:00:00+00:00,3.8,92.7,3.4,228.0,1001.0,38.0,0.0
2023-12-20 02:00:00+00:00,2023-12-20 03:00:00+00:00,3.8,92.0,3.1,228.0,1001.9,39.0,0.0
2023-12-20 01:00:00+00:00,2023-12-20 02:00:00+00:00,3.8,91.0,3.3,239.0,1002.9,49.0,0.0
2023-12-20 00:00:00+00:00,2023-12-20 01:00:00+00:00,3.9,90.8,3.2,238.0,1003.9,88.0,0.0
2023-12-19 23:00:00+00:00,2023-12-20 00:00:00+00:00,3.4,93.4,3.3,243.0,1004.6,85.0,0.0
2023-12-19 22:00:00+00:00,2023-12-19 23:00:00+00:00,2.8,95.0,2.2,250.0,1005.3,61.0,0.0
2023-12-19 21:00:00+00:00,2023-12-19 22:00:00+00:00,3.1,92.8,2.7,260.0,1005.9,7.0,0.0
2023-12-19 20:00:00+00:00,2023-12-19 21:00:00+00:00,3.6,92.5,3.4,264.0,1006.1,0.0,0.0
2023-12-19 19:00:00+00:00,2023-12-19 20:00:00+00:00,4.5,94.8,3.2,266.0,1006.0,1.0,0.0
2023-12-19 18:00:00+00:00,2023-12-19 19:00:00+00:00,4.9,95.1,3.1,266.0,1006.3,44.0,0.0
2023-12-19 17:00:00+00:00,2023-12-19 18:00:00+00:00,4.9,94.3,2.5,264.0,1006.4,72.0,0.0
2023-12-19 16:00:00+00:00,2023-12-19 17:00:00+00:00,5.4,95.9,2.6,273.0,1006.6,62.0,0.0
2023-12-19 15:00:00+00:00,2023-12-19 16:00:00+00:00,5.4,96.4,2.6,278.0,1006.6,93.0,0.0
2023-12-19 14:00:00+00:00,2023-12-19 15:00:00+00:00,5.6,97.0,2.3,287.0,1007.0,93.0,2.1
2023-12-19 13:00:00+00:00,2023-12-19 14:00:00+00:00,5.9,96.5,2.9,312.0,1007.4,93.0,13.7
2023-12-19 12:00:00+00:00,2023-12-19 13:00:00+00:00,6.6,95.1,2.7,285.0,1008.1,93.0,19.7
2023-12-19 11:00:00+00:00,2023-12-19 12:00:00+00:00,6.9,94.1,3.0,278.0,1008.9,99.0,21.7
2023-12-19 10:00:00+00:00,2023-12-19 11:00:00+00:00,7.5,94.1,3.7,275.0,1009.8,93.0,23.9
2023-12-19 09:00:00+00:00,2023-12-19 10:00:00+00:00,7.8,94.6,3.6,256.0,1010.4,94.0,18.3
2023-12-19 08:00:00+00:00,2023-12-19 09:00:00+00:00,7.9,94.5,4.0,253.0,1010.8,93.0,5.4
2023-12-19 07:00:00+00:00,2023-12-19 08:00:00+00:00,7.9,94.8,4.0,252.0,1011.0,92.0,0.0
2023-12-19 06:00:00+00:00,2023-12-19 07:00:00+00:00,8.0,94.0,4.3,255.0,1011.1,92.0,0.0
2023-12-19 05:00:00+00:00,2023-12-19 06:00:00+00:00,8.1,92.5,4.1,259.0,1011.2,93.0,0.0
2023-12-19 04:00:00+00:00,2023-12-19 05:00:00+00:00,8.6,91.9,4.7,265.0,1011.1,65.0,0.0
2023-12-19 03:00:00+00:00,2023-12-19 04:00:00+00:00,9.0,93.3,5.2,270.0,1010.9,92.0,0.0
2023-12-19 02:00:00+00:00,2023-12-19 03:00:00+00:00,9.0,95.1,6.0,265.0,1011.0,93.0,0.0
2023-12-19 01:00:00+00:00,2023-12-19 02:00:00+00:00,9.0,95.9,6.4,260.0,1011.0,93.0,0.0
2023-12-19 00:00:00+00:00,2023-12-19 01:00:00+00:00,8.8,96.0,6.4,253.0,1010.9,99.0,0.0
2023-12-18 23:00:00+00:00,2023-12-19 00:00:00+00:00,8.7,95.9,6.9,252.0,1011.3,94.0,0.0
2023-12-18 22:00:00+00:00,2023-12-18 23:00:00+00:00,8.4,95.8,6.4,245.0,1011.9,100.0,0.0
2023-12-18 21:00:00+00:00,2023-12-18 22:00:00+00:00,8.1,94.9,5.8,241.0,1012.8,100.0,0.0
2023-12-18 20:00:00+00:00,2023-12-18 21:00:00+00:00,8.1,94.9,6.3,242.0,1013.7,100.0,0.0
2023-12-18 19:00:00+00:00,2023-12-18 20:00:00+00:00,7.9,96.7,5.8,240.0,1014.9,94.0,0.0
2023-12-18 18:00:00+00:00,2023-12-18 19:00:00+00:00,7.9,96.6,5.3,237.0,1015.5,100.0,0.0
2023-12-18 17:00:00+00:00,2023-12-18 18:00:00+00:00,8.1,96.9,4.3,235.0,1016.3,94.0,0.0
2023-12-18 16:00:00+00:00,2023-12-18 17:00:00+00:00,8.4,96.2,4.1,241.0,1017.4,94.0,0.0
2023-12-18 15:00:00+00:00,2023-12-18 16:00:00+00:00,8.6,95.7,4.5,247.0,1018.3,100.0,0.0
2023-12-18 14:00:00+00:00,2023-12-18 15:00:00+00:00,8.7,95.3,4.3,250.0,1018.9,100.0,1.5
2023-12-18 13:00:00+00:00,2023-12-18 14:00:00+00:00,8.7,95.5,4.4,256.0,1019.4,100.0,10.6
2023-12-18 12:00:00+00:00,2023-12-18 13:00:00+00:00,8.6,96.3,4.6,260.0,1019.7,100.0,24.2
2023-12-18 11:00:00+00:00,2023-12-18 12:00:00+00:00,8.4,96.9,4.6,262.0,1020.1,100.0,27.8
2023-12-18 10:00:00+00:00,2023-12-18 11:00:00+00:00,8.3,97.0,5.3,264.0,1020.5,100.0,26.9
2023-12-18 09:00:00+00:00,2023-12-18 10:00:00+00:00,8.4,96.8,5.9,268.0,1020.6,100.0,19.5
2023-12-18 08:00:00+00:00,2023-12-18 09:00:00+00:00,8.5,95.9,5.8,269.0,1020.2,100.0,9.3
2023-12-18 07:00:00+00:00,2023-12-18 08:00:00+00:00,8.4,95.1,5.9,268.0,1020.1,100.0,0.5
2023-12-18 06:00:00+00:00,2023-12-18 07:00:00+00:00,8.3,95.2,6.4,268.0,1019.8,100.0,0.0
2023-12-18 05:00:00+00:00,2023-12-18 06:00:00+00:00,8.2,95.8,5.9,265.0,1019.3,100.0,0.0
2023-12-18 04:00:00+00:00,2023-12-18 05:00:00+00:00,8.0,95.6,5.9,264.0,1019.5,93.0,0.0
2023-12-18 03:00:00+00:00,2023-12-18 04:00:00+00:00,8.0,95.8,5.9,266.0,1019.6,100.0,0.0
2023-12-18 02:00:00+00:00,2023-12-18 03:00:00+00:00,7.9,94.9,6.2,267.0,1019.5,99.0,0.0
2023-12-18 01:00:00+00:00,2023-12-18 02:00:00+00:00,7.8,94.8,6.5,265.0,1019.6,100.0,0.0
2023-12-18 00:00:00+00:00,2023-12-18 01:00:00+00:00,7.7,95.2,6.4,267.0,1019.8,100.0,0.0
2023-12-17 23:00:00+00:00,2023-12-18 00:00:00+00:00,7.5,95.8,6.3,262.0,1020.4,94.0,0.0
2023-12-17 22:00:00+00:00,2023-12-17 23:00:00+00:00,7.7,93.3,6.4,263.0,1020.6,94.0,0.0
2023-12-17 21:00:00+00:00,2023-12-17 22:00:00+00:00,7.7,94.3,6.0,263.0,1020.7,100.0,0.0
2023-12-17 20:00:00+00:00,2023-12-17 21:00:00+00:00,7.7,93.4,6.7,263.0,1020.6,100.0,0.0
2023-12-17 19:00:00+00:00,2023-12-17 20:00:00+00:00,7.7,92.8,7.0,262.0,1020.6,100.0,0.0
2023-12-17 18:00:00+00:00,2023-12-17 19:00:00+00:00,7.9,90.6,6.9,259.0,1020.6,100.0,0.0
2023-12-17 17:00:00+00:00,2023-12-17 18:00:00+00:00,7.9,91.1,6.8,257.0,1020.9,100.0,0.0
2023-12-17 16:00:00+00:00,2023-12-17 17:00:00+00:00,8.1,89.3,6.6,265.0,1021.4,100.0,0.0
2023-12-17 15:00:00+00:00,2023-12-17 16:00:00+00:00,8.4,86.6,6.9,261.0,1021.2,100.0,0.0
2023-12-17 14:00:00+00:00,2023-12-17 15:00:00+00:00,8.5,86.3,7.3,259.0,1021.5,99.0,0.5
2023-12-17 13:00:00+00:00,2023-12-17 14:00:00+00:00,8.5,88.3,7.3,262.0,1022.1,99.0,7.2
2023-12-17 12:00:00+00:00,2023-12-17 13:00:00+00:00,8.4,89.3,6.6,259.0,1022.3,100.0,16.0
2023-12-17 11:00:00+00:00,2023-12-17 12:00:00+00:00,8.4,90.0,6.3,262.0,1022.9,100.0,18.4
2023-12-17 10:00:00+00:00,2023-12-17 11:00:00+00:00,8.7,89.5,6.5,258.0,1023.3,100.0,18.7
2023-12-17 09:00:00+00:00,2023-12-17 10:00:00+00:00,8.5,90.9,6.3,260.0,1023.9,100.0,16.8
2023-12-17 08:00:00+00:00,2023-12-17 09:00:00+00:00,8.5,92.3,6.1,260.0,1024.2,100.0,6.9
2023-12-17 07:00:00+00:00,2023-12-17 08:00:00+00:00,8.4,92.4,6.1,259.0,1024.4,100.0,0.5
2023-12-17 06:00:00+00:00,2023-12-17 07:00:00+00:00,8.5,91.2,6.3,261.0,1024.4,100.0,0.0
2023-12-17 05:00:00+00:00,2023-12-17 06:00:00+00:00,8.5,90.4,6.2,263.0,1024.3,100.0,0.0
2023-12-17 04:00:00+00:00,2023-12-17 05:00:00+00:00,8.6,90.9,6.2,266.0,1024.5,100.0,0.0
2023-12-17 03:00:00+00:00,2023-12-17 04:00:00+00:00,8.5,91.8,6.3,267.0,1024.3,100.0,0.0
2023-12-17 02:00:00+00:00,2023-12-17 03:00:00+00:00,8.6,91.6,7.1,270.0,1024.1,100.0,0.0
2023-12-17 01:00:00+00:00,2023-12-17 02:00:00+00:00,8.7,90.6,7.3,268.0,1023.9,100.0,0.0
2023-12-17 00:00:00+00:00,2023-12-17 01:00:00+00:00,9.0,88.6,7.4,273.0,1024.3,100.0,0.0
2023-12-16 23:00:00+00:00,2023-12-17 00:00:00+00:00,9.0,87.2,7.3,271.0,1023.9,99.0,0.0
2023-12-16 22:00:00+00:00,2023-12-16 23:00:00+00:00,9.2,86.2,6.9,276.0,1024.1,99.0,0.0
2023-12-16 21:00:00+00:00,2023-12-16 22:00:00+00:00,9.1,85.9,7.2,277.0,1023.8,99.0,0.0
2023-12-16 20:00:00+00:00,2023-12-16 21:00:00+00:00,9.0,87.6,7.3,272.0,1023.3,99.0,0.0
2023-12-16 19:00:00+00:00,2023-12-16 20:00:00+00:00,8.8,89.5,6.9,265.0,1023.6,99.0,0.0
2023-12-16 18:00:00+00:00,2023-12-16 19:00:00+00:00,8.5,92.2,6.5,263.0,1023.4,99.0,0.0
2023-12-16 17:00:00+00:00,2023-12-16 18:00:00+00:00,8.2,94.0,6.7,262.0,1023.8,99.0,0.0
2023-12-16 16:00:00+00:00,2023-12-16 17:00:00+00:00,8.1,94.1,6.3,259.0,1024.2,99.0,0.0
2023-12-16 15:00:00+00:00,2023-12-16 16:00:00+00:00,8.3,90.9,6.7,259.0,1024.4,99.0,0.0
2023-12-16 14:00:00+00:00,2023-12-16 15:00:00+00:00,8.4,91.1,6.1,254.0,1024.8,99.0,3.1
2023-12-16 13:00:00+00:00,2023-12-16 14:00:00+00:00,7.9,94.3,5.3,254.0,1025.5,99.0,11.6
2023-12-16 12:00:00+00:00,2023-12-16 13:00:00+00:00,7.4,96.7,5.0,255.0,1026.3,99.0,17.1
2023-12-16 11:00:00+00:00,2023-12-16 12:00:00+00:00,7.2,96.7,5.0,255.0,1026.8,100.0,18.2
2023-12-16 10:00:00+00:00,2023-12-16 11:00:00+00:00,7.1,96.0,5.1,250.0,1027.5,100.0,23.6
2023-12-16 09:00:00+00:00,2023-12-16 10:00:00+00:00,7.0,95.7,5.2,250.0,1028.1,100.0,21.3
2023-12-16 08:00:00+00:00,2023-12-16 09:00:00+00:00,6.9,94.8,5.1,252.0,1028.3,100.0,8.3
2023-12-16 07:00:00+00:00,2023-12-16 08:00:00+00:00,6.7,91.6,4.8,251.0,1028.3,100.0,0.5
2023-12-16 06:00:00+00:00,2023-12-16 07:00:00+00:00,6.4,90.2,5.2,251.0,1028.2,97.0,0.0
2023-12-16 05:00:00+00:00,2023-12-16 06:00:00+00:00,6.2,91.1,4.5,251.0,1028.4,89.0,0.0
2023-12-16 04:00:00+00:00,2023-12-16 05:00:00+00:00,6.5,90.6,5.0,261.0,1028.7,86.0,0.0
2023-12-16 03:00:00+00:00,2023-12-16 04:00:00+00:00,6.5,91.5,4.9,262.0,1029.1,96.0,0.0
2023-12-16 02:00:00+00:00,2023-12-16 03:00:00+00:00,6.1,93.0,4.6,265.0,1029.0,88.0,0.0
2023-12-16 01:00:00+00:00,2023-12-16 02:00:00+00:00,5.8,92.9,4.3,261.0,1029.2,99.0,0.0
2023-12-16 00:00:00+00:00,2023-12-16 01:00:00+00:00,5.8,92.6,3.7,259.0,1029.1,95.0,0.0
2023-12-15 23:00:00+00:00,2023-12-16 00:00:00+00:00,5.8,91.6,4.0,264.0,1029.3,98.0,0.0
2023-12-15 22:00:00+00:00,2023-12-15 23:00:00+00:00,5.3,93.0,3.4,266.0,1029.2,95.0,0.0
2023-12-15 21:00:00+00:00,2023-12-15 22:00:00+00:00,4.9,93.9,3.5,264.0,1029.1,72.0,0.0
2023-12-15 20:00:00+00:00,2023-12-15 21:00:00+00:00,5.0,93.9,3.5,268.0,1029.1,66.0,0.0
2023-12-15 19:00:00+00:00,2023-12-15 20:00:00+00:00,5.5,93.6,3.5,263.0,1028.7,63.0,0.0
2023-12-15 18:00:00+00:00,2023-12-15 19:00:00+00:00,6.0,92.4,3.6,262.0,1028.2,87.0,0.0
2023-12-15 17:00:00+00:00,2023-12-15 18:00:00+00:00,6.1,92.7,3.5,270.0,1028.1,88.0,0.0
2023-12-15 16:00:00+00:00,2023-12-15 17:00:00+00:00,5.8,94.0,3.4,262.0,1027.7,90.0,0.0
2023-12-15 15:00:00+00:00,2023-12-15 16:00:00+00:00,5.5,95.5,3.5,260.0,1027.3,96.0,0.0
2023-12-15 14:00:00+00:00,2023-12-15 15:00:00+00:00,5.3,95.9,3.8,271.0,1027.1,99.0,3.7
2023-12-15 13:00:00+00:00,2023-12-15 14:00:00+00:00,5.4,95.6,4.3,277.0,1026.6,97.0,21.6
2023-12-15 12:00:00+00:00,2023-12-15 13:00:00+00:00,5.3,97.5,4.5,270.0,1026.2,96.0,35.6
2023-12-15 11:00:00+00:00,2023-12-15 12:00:00+00:00,5.1,97.8,3.8,268.0,1025.8,97.0,64.8
2023-12-15 10:00:00+00:00,2023-12-15 11:00:00+00:00,4.6,98.0,4.0,271.0,1025.7,93.0,49.8
2023-12-15 09:00:00+00:00,2023-12-15 10:00:00+00:00,4.3,98.1,4.5,274.0,1025.2,100.0,39.8
2023-12-15 08:00:00+00:00,2023-12-15 09:00:00+00:00,4.0,97.8,3.9,264.0,1024.4,94.0,14.5
2023-12-15 07:00:00+00:00,2023-12-15 08:00:00+00:00,3.7,97.0,3.4,259.0,1024.1,100.0,0.5
2023-12-15 06:00:00+00:00,2023-12-15 07:00:00+00:00,3.4,96.0,3.0,247.0,1023.5,99.0,0.0
2023-12-15 05:00:00+00:00,2023-12-15 06:00:00+00:00,3.0,94.3,3.2,248.0,1023.4,99.0,0.0
2023-12-15 04:00:00+00:00,2023-12-15 05:00:00+00:00,2.5,93.9,2.6,248.0,1023.3,99.0,0.0
2023-12-15 03:00:00+00:00,2023-12-15 04:00:00+00:00,1.9,93.1,1.8,236.0,1023.1,99.0,0.0
2023-12-15 02:00:00+00:00,2023-12-15 03:00:00+00:00,1.6,92.1,1.8,225.0,1023.1,92.0,0.0
2023-12-15 01:00:00+00:00,2023-12-15 02:00:00+00:00,1.2,90.9,1.6,240.0,1023.2,100.0,0.0
2023-12-15 00:00:00+00:00,2023-12-15 01:00:00+00:00,1.1,88.0,1.8,256.0,1023.1,94.0,0.0
2023-12-14 23:00:00+00:00,2023-12-15 00:00:00+00:00,0.9,87.6,1.1,249.0,1022.9,100.0,0.0
2023-12-14 22:00:00+00:00,2023-12-14 23:00:00+00:00,0.8,88.4,1.2,252.0,1022.6,100.0,0.0
2023-12-14 21:00:00+00:00,2023-12-14 22:00:00+00:00,0.8,88.3,2.0,251.0,1022.0,91.0,0.0
2023-12-14 20:00:00+00:00,2023-12-14 21:00:00+00:00,0.9,88.6,2.4,262.0,1021.9,99.0,0.0
2023-12-14 19:00:00+00:00,2023-12-14 20:00:00+00:00,0.8,86.8,2.5,248.0,1021.6,91.0,0.0
2023-12-14 18:00:00+00:00,2023-12-14 19:00:00+00:00,0.4,86.6,1.1,197.0,1021.1,93.0,0.0
2023-12-14 17:00:00+00:00,2023-12-14 18:00:00+00:00,0.1,88.5,0.8,158.0,1020.8,93.0,0.0
2023-12-14 16:00:00+00:00,2023-12-14 17:00:00+00:00,0.0,87.2,0.2,4.0,1020.5,93.0,0.0
2023-12-14 15:00:00+00:00,2023-12-14 16:00:00+00:00,0.1,85.9,0.6,342.0,1020.3,100.0,0.0
2023-12-14 14:00:00+00:00,2023-12-14 15:00:00+00:00,0.3,84.3,0.2,4.0,1019.5,99.0,2.5
2023-12-14 13:00:00+00:00,2023-12-14 14:00:00+00:00,0.5,82.2,0.1,360.0,1018.8,99.0,17.8
2023-12-14 12:00:00+00:00,2023-12-14 13:00:00+00:00,0.6,80.2,0.3,5.0,1018.7,100.0,36.3
2023-12-14 11:00:00+00:00,2023-12-14 12:00:00+00:00,0.7,79.0,0.6,249.0,1018.3,100.0,47.7
2023-12-14 10:00:00+00:00,2023-12-14 11:00:00+00:00,0.4,80.7,1.5,158.0,1017.9,100.0,57.5
2023-12-14 09:00:00+00:00,2023-12-14 10:00:00+00:00,0.0,82.7,1.7,134.0,1017.7,97.0,47.9
2023-12-14 08:00:00+00:00,2023-12-14 09:00:00+00:00,-0.4,83.7,1.5,131.0,1017.3,100.0,34.3
2023-12-14 07:00:00+00:00,2023-12-14 08:00:00+00:00,-0.7,85.3,0.4,126.0,1016.8,100.0,2.9
2023-12-14 06:00:00+00:00,2023-12-14 07:00:00+00:00,-0.8,84.7,0.5,94.0,1016.0,80.0,0.0
2023-12-14 05:00:00+00:00,2023-12-14 06:00:00+00:00,-0.8,83.1,0.2,5.0,1015.6,76.0,0.0
2023-12-14 04:00:00+00:00,2023-12-14 05:00:00+00:00,-0.8,82.7,0.7,62.0,1015.2,99.0,0.0
